,time,speed,i
63,2.772,2841.4677113523876,51.515212908343045
64,2.812,2761.344018793243,74.6539847703526
65,2.84,2738.6008886991976,87.23252993868604
66,2.9,2760.9259158888926,105.4084464801488
67,2.93,2800.2455568933715,112.15765323549067
68,2.986,2905.85769797207,120.67516933757963
69,3.014,2973.246824699753,123.4818471331584
70,3.035,3028.565897674428,119.51510718660059
71,3.063,3055.370129242011,97.48355230070781
72,3.077,3050.988667417751,88.21911413501041
73,3.09,3038.6434681659357,80.12360562463037
74,3.106,3017.77034204935,79.26233404083987
75,3.121,3008.6404252799002,82.3426465521515
76,3.133,2999.900344636951,85.84434147823828
77,3.148,2991.741452248311,90.34111541443035
78,3.164,2987.793848739284,94.99815797226458
79,3.18,2989.1616707742623,99.12569341238893
80,3.194,2994.518392242467,102.46142429144786
81,3.235,2994.468092725342,84.50212382966545
82,3.248,2980.4130823326996,82.59861345412138
83,3.274,2964.009615664896,91.39184630311483
84,3.296,2962.318567782729,97.48961648518755
85,3.341,2986.667251404133,107.3616564870386
86,3.368,3010.8934534366444,100.41907540320462
87,3.382,3010.1063096119697,90.78768549901537
88,3.403,2994.1014796524137,80.24462799123576
89,3.419,2975.8369287164946,79.4896989200331
90,3.474,2949.5411662694664,96.24592298319794
91,3.498,2956.9197852351845,102.29700136764332
92,3.517,2971.0498023335717,106.56269564934085
93,3.544,2997.9293647234167,105.35504411388776
94,3.567,3002.2535093397446,90.46006126119333
95,3.592,2980.124397328447,76.25618101558318
96,3.621,2926.9557363500294,67.52416906565577
97,3.65,2883.6917527109367,81.50853227518299
98,3.724,2882.283425714889,103.93046361069234
99,3.745,2901.858468160665,108.44171928984481
100,3.767,2926.7181100264565,112.07030052546729
101,3.816,2997.398043348352,118.03392472362704
102,3.863,3086.765916211039,112.18014177231709
103,3.887,3096.7528997896266,93.01307485289968
104,3.909,3077.1823543081473,78.8266874698137
105,3.957,2985.948683335524,56.27134374771636
106,3.981,2924.9693088562785,55.917092107274094
107,4.004,2877.2408804142788,68.16217985338433
108,4.033,2841.5276087769776,80.2484175531115
109,4.124,2842.1648574285764,104.29517622710993
110,4.146,2865.208430332039,109.2170784593181
111,4.173,2905.9549699509625,114.33050387551967
112,4.452,3364.759156953999,124.04366914908803
113,4.477,3416.600616233966,117.15517294950965
114,4.503,3422.4028212255107,93.5387139997953
115,4.529,3383.8489062104027,74.85612556163521
116,4.56,3303.551220182513,57.5384713356943
117,4.582,3235.720843949894,48.16650851994186
118,4.603,3162.219406235204,40.461407161071484
119,4.636,3050.884989046734,46.201581131125174
120,4.669,2987.99629226785,58.65484396926398
121,4.715,2910.1796716584254,80.25081858721785
122,4.746,2890.287390525458,92.75521447564655
123,4.787,2905.050546004484,104.34280475445085
124,4.849,2975.3685185840977,114.83573370215069
125,4.891,3055.9936236550275,111.25399361634204
126,4.936,3053.762819752483,82.29833876165087
127,4.959,3022.4863022128943,70.30321826615067
128,4.986,2974.8776817949492,68.31703461498152
129,5.026,2926.2990392189663,83.89931444174948
130,5.051,2914.318603775959,92.12710986719978
131,5.071,2914.334941558044,97.34002839974912
132,5.092,2922.3168789977217,102.46373051688697
133,5.123,2946.0072651110104,108.48295279310281
134,5.139,2964.5594932580375,111.27953279787464
135,5.171,2999.455397922237,105.10317377707499
136,5.201,2999.594185914077,87.58480325483505
137,5.281,2902.9692806059643,74.31102833625427
138,5.403,2887.259192898151,105.4907818814253
139,5.437,2923.130617184732,111.7055641456799
140,5.493,3007.9346384142536,118.67323652085005
141,5.52,3053.167097606262,114.06717258923723
142,5.558,3064.273045966973,88.74730793643178
143,5.595,3019.960613595095,69.14425858615668
144,5.618,2981.0360729051386,69.64520669917636
145,5.638,2954.2589808204693,77.37933773748301
146,5.657,2935.350568691597,84.60136885460294
147,5.69,2923.6129546296625,94.0884289949818
148,5.708,2925.990193741804,99.1206933372133
149,5.759,2961.349469565278,109.43191079589947
150,6.067,3391.3368724777124,122.4702021591117
151,6.125,3443.821641540637,95.21393614028717
152,6.152,3413.7849083027722,78.29545763954668
153,6.187,3339.2069217646304,60.33716318136688
154,6.226,3229.43287246452,45.3105690295092
155,6.257,3124.9748653139063,35.700642986432086
156,6.286,3023.1357738452098,36.94415420188645
157,6.324,2921.134460576969,59.85864287790665
158,6.356,2866.9527267262933,75.01270605882024
159,6.379,2846.0503673743183,83.56476776903433
160,6.406,2836.1254274153475,92.47789625196542
161,6.427,2839.6035686958458,98.79527786489383
162,6.456,2857.816549267332,105.6467280035258
163,6.496,2907.6436679353424,113.41391038610445
164,6.543,2991.295180453662,119.55352647189113
165,6.584,3073.5030036302555,107.57028285207201
166,6.63,3052.1914398561407,76.08649629577887
167,6.668,2979.2992925500066,58.157564820433734
168,6.728,2845.020088002602,69.30938352794769
169,6.772,2801.9690646636827,87.88061799267663
170,6.795,2800.386077171718,95.91343747804439
171,6.825,2815.5101066517286,103.77360506225084
172,6.87,2867.4984080310064,112.92368139874556
173,6.889,2898.8733477336436,115.9805969637782
174,6.927,2973.9658719705058,120.65461863517194
175,6.956,3029.8736283961766,112.32364622521597
176,6.997,3033.4958102088312,84.10337811177763
177,7.034,2974.910814180627,64.05617216990166
178,7.081,2870.213574711471,64.43412832114342
179,7.126,2813.999469939943,84.44862338926438
180,7.16,2807.3146477980417,95.48291006214127
181,7.177,2814.0989226740253,100.62404966900452
182,7.193,2827.518322028049,105.15735447453771
183,7.21,2847.072011600572,109.15639813658966
184,7.227,2867.446609921205,112.07581930696132
185,7.261,2926.9367105204005,117.55592979080356
186,7.291,2991.3796143568775,114.66891873925657
187,7.327,3004.0130080422305,86.39363098100519
188,7.39,2906.448934180928,56.86215817493701
189,7.425,2809.348613842344,52.60877468201731
190,7.476,2725.1959180246063,79.28677984823658
191,7.501,2712.4504844095077,90.00506967662392
192,7.527,2717.132843565135,98.00692030885826
193,7.553,2738.149869141805,105.54682860050437
194,7.578,2774.287620410383,111.8303610236474
195,7.604,2826.6424269666854,117.16799642091627
196,7.633,2894.297678376569,121.41784558561733
197,7.661,2965.39962964558,116.28096673793641
198,7.692,2987.7252541463286,94.3846610845864
199,7.746,2933.3035660631094,66.58689281818573
200,7.798,2822.088888410429,53.43639527788088
201,7.814,2788.1504604926063,62.4365992437572
202,7.828,2763.4553173016184,69.982312557999
203,7.842,2745.447788322283,76.7326159662706
204,7.858,2732.070126406003,83.8492655023828
205,7.872,2726.8050437255765,89.4604905020883
206,7.886,2727.168955613955,94.51566838536307
207,7.922,2745.806450133292,104.01650748549565
208,7.954,2790.0856913984658,112.1171364851923
209,8.0,2880.1326209820177,119.85049274091477
210,8.062,3022.735047695785,125.18300762057349
211,8.091,3070.446823827644,106.45489830090015
212,8.117,3071.781576179419,89.77605175975587
213,8.135,3057.1437339216254,79.8569679146812
214,8.155,3027.398915122807,69.4371646291728
215,8.174,2994.7562636994953,70.94278874757806
216,8.19,2970.8449069517033,77.86423969104658
217,8.214,2949.2240719548863,86.39234213817434
218,8.236,2940.9197467610807,92.9267343013109
219,8.246,2940.3128378450333,95.91481989492227
220,8.278,2950.5099742938346,103.28554831812305
221,8.325,2996.2470218934973,111.98274996358815
222,8.35,3033.7061980141057,106.68377842888083
223,8.405,3005.236010383857,73.12636035763393
224,8.479,2842.19525595549,59.62888273941188
225,8.527,2772.5719195888328,83.735995113374
226,8.562,2767.4925700570443,96.55923080572485
227,8.595,2792.939182279138,106.37173872752041
228,8.635,2854.3410396269123,114.99744085957897
229,8.675,2932.17762534009,120.42406457059093
230,8.695,2980.2174709199294,116.09853032667053
231,8.732,2999.251417767132,89.58736795842059
232,8.756,2986.6604504917022,80.23749632280868
233,8.778,2965.3158234335133,77.29252880611926
234,8.801,2944.393692217517,85.26950100108351
235,8.821,2934.688920872132,92.01943692470702
236,8.843,2934.6450900212276,97.97701039730978
237,8.865,2944.0816972021075,103.33067671471031
238,8.891,2963.5829635144028,108.17069109936772
239,8.91,2986.1852373827505,111.03583757440288
240,8.923,3001.4353906304596,106.33335722542121
241,8.936,3007.032151079055,97.00745704513749
242,8.957,2998.601215365698,84.20528756340889
243,8.98,2978.274384040709,84.53853571792273
244,9.017,2964.2962794515975,96.02815779962206
245,9.046,2974.386992505366,103.48803788858666
246,9.078,2996.650410367877,108.77948717416709
247,9.118,3038.81573459579,105.69046466322321
248,9.159,3024.67721785536,79.14233445328941
249,9.177,2994.857750428017,69.43884087881868
250,9.194,2962.4189099365767,69.11229541596009
251,9.212,2936.14280069502,76.7645521152983
252,9.244,2909.656703064679,88.29333893210139
253,9.272,2905.0272183282627,94.25180874495032
254,9.301,2912.4074171609636,101.74666402690944
255,9.332,2935.316739208575,108.01373172577922
256,9.367,2975.9483215734426,113.50522707841372
257,9.418,3066.4107636886833,106.59891508354451
258,9.489,2997.3746843320228,63.10002943645556
259,9.509,2951.498609528843,63.199185489987705
260,9.539,2904.3505263606617,76.46380064369242
261,9.557,2885.5334158486808,84.00586474529874
262,9.585,2874.7708273683365,93.36344260366226
263,9.603,2877.6776705848406,98.86203227538147
264,9.633,2896.6769697084815,106.02258655265473
265,9.665,2935.817497723901,112.35910893641511
266,9.693,2977.4703092932746,116.23358347329552
267,9.738,3050.0777906188546,110.40722620602152
268,9.773,3050.2883415981664,84.32616749896356
269,9.794,3021.3713296803508,71.96249153398094
270,9.82,2982.2062153725537,68.96745657743352
271,9.844,2946.704702236079,79.47531540464749
272,9.872,2925.552278855217,89.66334919751709
273,9.9,2924.031680527207,98.50142494892461
274,9.929,2940.830421743509,105.60397613995026
275,9.963,2979.2366764978665,112.03796856947969
276,10.002,3039.3639486334614,107.75998659468924
277,10.036,3033.0026411975887,82.02856706036737
278,10.068,2976.608197183148,63.80383297813997
279,10.107,2881.3064582457164,54.2314698997656
280,10.146,2808.791274587899,74.66148431555314
281,10.209,2784.30372733638,97.89533772249216
282,10.265,2830.825025724342,110.48144910573613
283,10.304,2887.6022969255473,116.55642268267965
284,10.338,2948.037253434943,120.37790558282506
285,10.383,3006.3969657571756,97.77567162239393
286,10.467,2915.1492935123097,58.93112116303408
287,10.487,2873.908576145386,58.82596138720846
288,10.707,2875.917536108577,114.68292791847742
289,10.752,2955.4084857695534,120.21354780518693
290,10.778,3008.958279502481,115.89293662407017
291,10.795,3022.6215966921714,107.35065031075253
292,10.812,3028.5181530223676,99.41604447980914
293,10.837,3019.2370036411885,83.66464510338383
294,10.866,2981.425904670196,76.72231994879584
295,10.892,2954.16274892584,84.4804086047509
296,10.915,2942.1312834296646,92.54888506699888
297,10.935,2942.3913984207416,98.1179197961612
298,10.965,2956.1453664745795,104.79162563299735
299,11.006,2995.0263985496726,111.72588018307249
300,11.08,3065.56916998644,92.43168694222153
301,11.122,3025.4452307751562,71.11151445618658
302,11.153,2970.002698637932,66.534131349416
303,11.194,2920.034367136125,81.79320479986056
304,11.214,2907.2519875288813,88.46542333009346
305,11.233,2902.899213073659,94.45719608157144
306,11.312,2953.331306963507,111.14623025303955
307,11.361,3028.947450174538,117.73299044330035
308,11.384,3071.906495920405,113.7284248739405
309,11.41,3085.0559053608517,93.51258500626591
310,11.437,3058.4749003721863,75.9744388016595
311,11.459,3016.082129053822,64.11111293417552
312,11.481,2966.7326233685008,61.453875003115904
313,11.527,2897.79591859485,81.77643645087875
314,11.564,2881.795908147453,94.24797033029816
315,11.598,2894.8952408361138,103.64205881488424
316,11.627,2925.256376631152,110.06622322610094
317,11.669,2979.5706362319793,115.84995679944602
318,11.705,3046.082401877789,111.09282533948057
319,11.743,3044.8333830885304,82.71201006856522
320,11.786,2972.3014749193367,60.77629374290798
321,11.81,2913.172867100138,57.884626715759595
322,11.858,2837.207028279632,80.69751182878655
323,11.894,2821.9492256827143,93.76527563761604
324,11.943,2850.206455215116,106.99364187398209
325,11.991,2923.3499837993168,116.13984040301078
326,12.066,3079.6929151270747,123.10140808527807
327,12.086,3119.990084351776,115.77473367434662
328,12.136,3125.3089260186025,84.53997403217791
329,12.16,3093.6457280779014,71.65129522451006
330,12.182,3050.4377007812222,61.389224558267316
331,12.225,2958.3345844115984,68.78674096105314
332,12.252,2920.7464647086495,80.39133697872917
333,12.285,2900.9990023345235,92.07506944321258
334,12.311,2903.9835415272346,99.73464902637633
335,12.329,2911.8299244780515,103.32846153162426
336,12.345,2919.389957549135,105.55044440441861
337,12.366,2936.7112242561097,109.07129861105672
338,12.385,2962.72109836164,112.59614966246481
339,12.407,2989.4614243864453,105.73500392753844
340,12.45,2980.244645749335,80.4649749224472
341,12.481,2932.867818443253,72.37252450491378
342,12.518,2893.679755680956,87.87328269917647
343,12.535,2889.0003595648013,93.45998461534982
344,12.557,2892.917449240344,99.76847054980107
345,12.574,2902.8182058802745,103.97635947829006
346,12.586,2913.5067071910385,106.73899268315095
347,12.599,2927.9130112359767,109.4190089977553
348,12.617,2950.704569510775,112.48508397401721
349,12.632,2971.9164274847935,107.65694340139974
350,12.648,2979.702885267294,96.15756831651417
351,12.675,2967.225875587869,86.42500483944563
352,12.706,2947.3345932359307,89.52837267920867
353,12.734,2944.1081107765845,97.61656152910436
354,12.78,2972.211807859612,108.01284245567786
355,12.813,3010.8258939515154,110.01471166468212
356,12.854,3035.923933673899,93.72615486402769
357,12.894,2998.456958596131,71.78284795759656
358,12.947,2905.8469928518025,69.54752014594081
359,12.963,2883.4940942214635,76.5027064883481
360,13.008,2855.4419200877364,93.29148283155739
361,13.056,2882.1002090554266,106.92121606425708
362,13.096,2937.2101653601903,114.46874330070578
363,13.159,3019.7255844408683,102.98442681535433
364,13.195,3023.867023711858,90.96421426285458
365,13.235,2976.865367226903,68.53556495852806
366,13.258,2927.462668962365,64.33240520936381
367,13.286,2882.1409340440596,77.74155938502392
368,13.334,2857.4857268014466,94.76977893375508
369,13.373,2875.6762475769524,104.93451450425047
370,13.396,2901.70530650871,110.06309478644246
371,13.419,2938.261780023461,114.38458188914967
372,13.442,2980.5678293533306,111.57995814860324
373,13.468,2992.749905942541,91.72038851257368
374,13.493,2969.93448995077,76.17499566860734
375,13.512,2938.2260712540606,73.58069474621841
376,13.543,2906.149652588283,85.66759638447733
377,13.592,2901.9044035330353,100.09991223464684
378,13.611,2913.2274356001312,104.5938803557065
379,13.64,2941.639569364344,110.24550407531338
380,13.664,2978.5581727792915,114.45475422989864
381,13.692,3025.384864070515,108.838770191039
382,13.722,3028.429241193273,87.2858128863095
383,13.745,3001.1412241944336,73.57401005950797
384,13.771,2959.935364679141,69.23644909093838
385,13.836,2904.088598683981,91.91158045079806
386,13.866,2907.343004673421,100.03040391197058
387,13.906,2928.9372770383393,107.09347106282169
388,13.961,3007.6811013004744,116.33747605364726
389,13.978,3033.0421481265234,109.19243951041045
390,14.029,3018.8941277588697,77.34655096102223
391,14.069,2951.238107002094,63.931886748097895
392,14.113,2853.128003729827,66.66834922527241
393,14.178,2798.4939913471144,93.31259048488542
394,14.229,2833.2606981435742,108.1015817705946
395,14.267,2896.890589382567,115.88436100151881
396,14.329,3029.9839851363863,122.8064091549905
397,14.376,3111.3735838486746,101.63051876602646
398,14.412,3089.062966993384,78.03217635699815
399,14.438,3039.824892475771,63.85920942582689
400,14.485,2917.81600480043,60.70519596055486
401,14.518,2858.5000110824117,78.0921116762383
402,14.553,2836.2468971727,92.38737723912045
403,14.579,2842.643076060279,100.51841026065719
404,14.604,2864.9889127658043,107.22917256179446
405,14.648,2929.0421414964526,115.44365965185894
406,14.69,3012.155868463155,119.36976367077115
407,14.72,3067.3726634236023,115.19256251040682
408,14.742,3084.0464903033967,97.45086954022881
409,14.783,3049.3846033774425,73.42289009612739
410,14.814,2996.7056328660137,60.502529264791775
411,14.869,2863.3765423324444,56.07274405798022
412,14.901,2802.3027444287377,73.48260407523004
413,14.934,2773.4468366397455,88.46020638924219
414,14.967,2780.7940799744456,100.88840101488914
415,15.001,2819.170436440076,110.05181407437395
416,15.054,2919.7769909606886,119.37936453547506
417,15.097,2999.6796043233676,108.38792111367346
418,15.115,3007.6257114673754,94.6014278214269
419,15.133,2997.072953790261,82.75707491706994
420,15.154,2974.8428917241627,79.91155892031088
421,15.17,2959.3577864256913,86.22014732292409
422,15.207,2950.814841878264,98.21424495446635
423,15.239,2971.1120303990056,106.52830972675315
424,15.305,3053.2344060516352,110.95563935637256
425,15.374,3089.578974915096,87.50664869520715
426,15.42,3037.224874085898,66.9293312274358
427,15.47,2966.8233825262064,78.99867858521071
428,15.514,2940.7209015745184,92.37945237924484
429,15.59,2973.028469234946,108.78639684818218
430,15.634,3029.9539542006014,115.2555174870324
431,15.694,3087.2768838119823,91.88281722856796
432,15.743,3018.1398068802714,63.911077330513756
433,15.809,2868.328438923842,63.963338103482165
434,15.829,2835.8089493224393,73.6382853434419
435,15.852,2813.1839959609883,82.96471747985576
436,15.871,2804.181559913764,90.20775694777583
437,15.892,2805.5534221667044,97.23139399043012
438,15.906,2812.4570480235666,101.30686855619778
439,15.922,2826.382728654879,105.6572535127254
440,15.964,2883.023046160639,114.16688203440461
441,15.991,2935.5719749852483,118.34726244896335
442,16.024,2989.406406665766,107.07913805626023
443,16.088,2957.144807934141,70.97704664190294
444,16.138,2857.475866085406,64.21405816269527
445,16.173,2809.409840962655,80.20437340638772
446,16.195,2796.015492014046,88.98092570401298
447,16.223,2798.2791642069164,98.40349504811773
448,16.262,2831.182064096761,108.43093680129348
449,16.299,2884.8417830493827,115.17797715363446
450,16.32,2926.7589392601503,118.37127084018707
451,16.342,2969.9669332023705,112.98052516196506
452,16.376,2983.914908817939,90.0045676528357
453,16.398,2964.0544068988665,80.99460553487955
454,16.424,2938.264554761448,85.05041919984744
455,16.467,2928.5396978747744,98.10674205470008
456,16.498,2944.9256303002794,105.42659879237765
457,16.524,2970.968997173371,110.34679736669253
458,16.556,3007.99538244645,103.69207532822982
459,16.585,3005.215614089434,86.28029879822735
460,16.638,2967.2285773823555,92.23369237930984
461,16.747,3024.5889514628825,111.22951916770285
462,16.779,3063.200803080966,107.24569947844802
463,16.799,3067.3263632527887,92.32460765783362
464,16.816,3054.6015073203002,81.67283314636482
465,16.834,3027.4275270172625,71.17872096728352
466,16.854,2992.1744805151966,68.87606617501612
467,16.878,2953.9949078165555,80.15436493876653
468,16.906,2934.2616276364292,89.73199254295137
469,16.926,2931.123131649726,96.52744184070215
470,16.952,2938.621206322311,102.21449605858196
471,16.974,2955.7221789468445,107.12850787267254
472,17.012,3005.06825646132,113.87309449366514
473,17.042,3055.2622799218384,109.32942226741484
474,17.073,3056.139055524345,85.95086143426533
475,17.102,3012.254765721139,68.36792722827286
476,17.134,2939.345130671113,62.21195595753207
477,17.163,2886.858355980894,77.22200151500432
478,17.194,2862.280720011808,89.90320653017244
479,17.225,2865.8282927925507,100.20905145624691
480,17.279,2925.549654287162,112.76852972280028
481,17.351,3070.5598693869997,121.63087627318612
482,17.397,3167.939444489598,114.51617364378185
483,17.45,3147.161823976646,75.05611645302966
484,17.498,3028.932331746659,51.14552041124031
485,17.555,2838.6833140107638,40.97220706873448
486,17.614,2712.685454234294,77.2139359450334
487,17.64,2696.8392247552797,88.67862729779387
488,17.704,2734.603660341513,108.04207941676773
489,17.734,2783.5082905350137,114.69803326365036
490,17.765,2843.7069293964487,119.53710124100208
491,17.828,2994.505125510752,125.55284406108628
492,17.864,3093.4902463438207,117.98382036983621
493,17.879,3111.9522029560444,104.80884033677586
494,17.895,3112.963886362774,92.65058213712796
495,17.914,3098.120628993307,81.08732099127538
496,17.93,3073.881713929967,71.91226644696373
497,17.961,3013.867027644449,69.87277634875436
498,17.984,2977.126315053255,75.29052443336406
499,18.011,2947.9078724934557,86.05813409729016
500,18.04,2938.4023305020523,95.69733740693353
501,18.073,2949.623399501133,103.61395829089217
502,18.121,2998.8211423760936,112.48412813256512
503,18.146,3034.517147347733,108.04748901952787
504,18.189,3024.8597529121653,80.01785050299443
505,18.223,2968.5685409047614,62.970586380707545
506,18.253,2907.4598880391623,65.37980285655202
507,18.292,2858.2648840768347,81.2584586699918
508,18.33,2843.138633958274,93.4407870207478
509,18.372,2860.887783342219,104.65336541919149
510,18.401,2892.8106619415594,110.7664256238607
511,18.43,2936.9684345487412,115.52353760749419
512,18.453,2972.6507961613474,114.34722538792131
513,18.47,2985.1615247011623,106.24064323379854
514,18.494,2990.3098973545034,92.48104940673032
515,18.521,2975.134316359832,87.74857174435677
516,18.544,2965.71918181156,93.5036518865645
517,18.563,2967.3165651438194,99.45072843402869
518,18.614,3007.878754328262,110.38853416991702
519,18.646,3053.0708198996726,108.88108354164449
520,18.677,3051.8357412887467,84.75477521055652
521,18.728,2972.322157661718,60.07853473372995
522,18.757,2907.403719073113,58.99522982586985
523,18.784,2867.9579424872436,69.50722131537243
524,18.812,2835.6318877919985,80.89834279366754
525,18.83,2824.0636520213507,87.77117048222821
526,18.846,2820.856539685018,93.58247451004134
527,18.86,2824.0659414408965,98.3150852200031
528,18.882,2836.988753132176,103.97316173088092
529,18.926,2887.681592453072,112.8397332349508
530,18.995,3015.2427130341503,121.36553788770844
531,19.056,3077.832218936923,90.01688570793861
532,19.098,3020.985929247883,66.33808111506353
533,19.125,2956.3199807413125,60.84387308257446
534,19.153,2903.585380522689,75.19579086668733
535,19.189,2873.1130443532124,89.23325164142659
536,19.205,2870.4566574564624,94.39926371929036
537,19.224,2875.013019437379,99.86876275829566
538,19.248,2889.574688215989,105.27723747751942
539,19.274,2914.980342770777,110.16562390736522
540,19.309,2961.9620370635507,115.34353556190266
541,19.347,3026.2688997471655,110.90369902674176
542,19.407,3003.6194152764297,73.20886660012346
543,19.468,2922.203388074233,83.45707386726899
544,19.495,2909.446811664425,92.11388740018725
545,19.53,2914.2905905400194,100.95857753765056
546,19.553,2927.1635713534292,105.47017992179259
547,19.586,2962.9929284636614,111.67171266418468
548,19.637,3017.9175547110326,95.56500543703922
549,19.665,2997.3669005835163,77.85698054611026
550,19.695,2948.162282234655,72.69738728029539
551,19.716,2921.353038958184,81.66489389996181
552,19.739,2906.2091546156134,90.1638608463329
553,19.764,2904.8495540487456,97.35686847962657
554,19.787,2915.4311308629435,103.36470383654655
555,19.811,2931.708786242592,107.53182298804799
556,19.838,2962.0361818370857,112.11511794626917
557,19.865,3001.0108166821888,108.53834493386739
558,19.897,3002.10735277743,85.18171954501041
559,19.926,2963.705060873911,72.50785993785142
560,19.957,2913.838850843211,77.55850459762652
561,19.998,2886.845484143923,92.63914880037395
562,20.032,2895.2798865683803,102.12709928073646
563,20.061,2920.049228781545,108.48160823787327
564,20.106,2985.876347055854,115.9726231573951
565,20.153,3056.360903969576,100.01178987205988
566,20.177,3044.5135651438572,82.46215280542006
567,20.219,2975.5586391508664,61.397954412174556
568,20.295,2789.8867038442427,49.84942729232164
569,20.349,2697.7066060523816,79.12224596977391
570,20.4,2692.7199118675867,98.93741696874443
571,20.423,2712.1999291577754,105.47582732036733
572,20.438,2733.0159852089773,109.54608906570361
573,20.457,2764.5553367231273,113.77808938895632
574,20.474,2799.985834470201,117.16155615791976
575,20.493,2840.6553324174683,120.03173774598383
576,20.513,2888.8530205053635,122.53833758200805
577,20.613,2919.0587216178383,72.67807916105431
578,20.628,2894.464823159121,73.2380051788048
579,20.643,2874.65527647931,80.21752143637775
580,20.66,2861.384116267632,87.05356750776693
581,20.684,2856.5938794038625,95.19830299528158
582,20.715,2869.378533647531,103.34914012393664
583,20.732,2885.5234566609,107.43634185490964
584,20.766,2935.4188177393066,114.20871827608327
585,20.803,3005.2111749107,111.95628567494323
586,20.841,3008.9134472962296,83.72485186232676
587,20.878,2951.5017192505825,64.03289600641234
588,20.9,2897.657542270097,59.77387188377602
589,20.939,2834.5582670688627,78.71463158533336
590,20.989,2816.906269734361,97.07909039580778
591,21.029,2845.7100214282273,107.43154998208487
592,21.065,2896.0614507037994,114.32546188636749
593,21.086,2933.3233208357724,117.40406737031763
594,21.128,3000.7636459168903,102.90996268889803
595,21.168,2979.262470137952,76.23272007568826
596,21.203,2914.799656452058,68.38769266938185
597,21.235,2874.328830741883,81.88857582149255
598,21.278,2859.8814397774836,94.94689619583761
599,21.339,2897.472008503375,109.02955386323401
600,21.367,2935.965546148173,113.93857740021264
601,21.399,2991.796075467683,113.40262768063975
602,21.423,3023.034909889705,103.94042670881048
603,21.449,3018.0625819569154,84.79987959732864
604,21.495,2947.930309601471,62.754331744695676
605,21.52,2891.606079269176,64.66209113812197
606,21.539,2865.486833739582,72.14734968809518
607,21.557,2850.572810299493,77.23057253441857
608,21.581,2832.3460976670017,85.88573431894221
609,21.663,2852.1368638095123,106.45230521345101
610,21.706,2914.794155959581,115.0239474867614
611,21.778,3060.9644408461036,122.6466687479906
612,21.815,3142.124779848263,112.94502504175391
613,21.842,3149.2415588498093,90.29503970346391
614,21.869,3112.832223785493,72.51237619862012
615,21.898,3045.9263351602954,57.63668605329745
616,21.935,2939.1479628839365,51.90344162246268
617,21.969,2862.926550714882,71.56189747395831
618,22.027,2822.4758948093227,93.72591751060052
619,22.051,2830.701973534884,101.15639275394828
