delay_mean,loss_mean,control_interval,sla(90%),sla(91%),sla(92%),sla(93%),sla(94%),sla(95%),sla(96%),sla(97%),sla(98%),sla(99%),avg_precision
20.0,0.1,10,98.99113873643506,98.98199836605237,98.95975905638296,98.9162230343026,98.84829618022658,98.79127189575661,98.73747199355512,98.66913904898033,98.51138042330753,98.28574556277114,99.4
20.0,0.25,10,98.9611341594807,98.9312186449852,98.90427068243724,98.88143790207131,98.81223009224331,98.71469117706594,98.64580854154008,98.58610551981137,98.24047289027574,97.57567803916005,99.34
20.0,0.2,10,98.88218763964356,98.86544018076097,98.84792165977353,98.8139549940861,98.79089439670626,98.74687785429809,98.51263784114516,98.24554985457964,98.08504541887943,97.7992369726744,99.34
20.0,0.35,10,98.76047610039238,98.73461548100961,98.70503796658437,98.6707945406418,98.6357844460095,98.60576480901172,98.58099317589219,98.5213299904542,98.453782914804,98.19646565222062,99.28
20.0,0.3,10,98.83370638472432,98.79883251563582,98.75736817973332,98.71069821965779,98.62953057852533,98.56577629607952,98.52515786519004,98.43789664319043,98.37702827789818,98.2007518508305,99.39
20.0,0.45,10,98.18126120282993,98.10895154430551,98.01524591401686,97.94912386775032,97.844211333583,97.61209197653996,97.47416448207782,97.38328841153893,97.21000493877806,96.68498636932769,99.11
20.0,0.4,10,98.5063781372941,98.43267491106144,98.36795386677554,98.32085670480762,98.09746783100614,97.89426665802733,97.77503882033172,97.56994865054054,97.35705982524935,97.01227293307913,99.22
20.0,0.5,10,98.27548523282067,98.21510827699576,98.1727170434168,98.12445669078929,98.10492224191479,98.05284016142838,97.9943417708141,97.94236299058399,97.8560760115259,97.65611298777503,99.06
25.0,0.05,10,98.73118306455568,98.71674637854544,98.66262367228143,98.63243887421211,98.60608350384398,98.5626187190149,98.52731539623842,98.48621769026312,98.4600009826742,98.37747331313115,99.28
25.0,0.15,10,98.80634522102207,98.76799176614394,98.74915669889867,98.70505143224298,98.67078332993239,98.6285439360608,98.55077747541135,98.44615944464088,98.36190676549305,98.27241430511013,99.32
25.0,0.1,10,98.91005580395822,98.90047765089176,98.85577710571607,98.82069822518928,98.77699076722256,98.74370669028256,98.62511215350068,98.54692303031938,98.36065862780774,97.75034815472581,99.32
25.0,0.25,10,98.71970464033102,98.6888717914997,98.64071679285479,98.57459876889591,98.52447189756165,98.43241217033211,98.34975579820033,98.26645181735384,98.22179092115955,97.95928690945007,99.28
25.0,0.2,10,98.64669983354236,98.6118261568844,98.5666846921981,98.53253810268568,98.50556526372594,98.4702485342602,98.41285251987765,98.33325173156494,98.22190104292673,98.11170280871937,99.25
25.0,0.35,10,98.45084536975102,98.3920435368474,98.28261673269797,98.20709701820986,98.15366371423939,97.8862105009798,97.71315708122366,97.55415389332128,97.45026692916002,97.32409526936729,99.17
25.0,0.3,10,98.66585044264652,98.65045708853788,98.62471652434566,98.60054522209909,98.56608009314147,98.49826091909993,98.35917714213119,98.1090188101938,97.92848774749716,97.77918875676461,99.26
25.0,0.45,10,98.38882477934322,98.35194152448771,98.29856017250987,98.263405295424,98.21769596895987,98.13023195999848,97.99366914874034,97.87179634644949,97.55982850304012,96.8760088802726,99.17
25.0,0.4,10,98.25765741140944,98.21535191627652,98.12869936333587,98.06926759548426,98.0262385896115,97.96999969193625,97.9254189212426,97.89263571795121,97.85500662315657,97.80923598920171,99.17
25.0,0.5,10,97.52696543507007,97.44496198484174,97.24445615310572,97.14462465914843,96.99686776294499,96.86877662479499,96.81322560478787,96.17172067130231,94.90612013933105,94.24395454298747,98.82
30.0,0.05,10,98.4106548457351,98.33153176527992,98.2475428947139,98.17540501715212,98.08503391327345,98.02682310503474,97.98310791777976,97.82722808557277,97.18484818562627,96.52850064304914,99.14
30.0,0.15,10,98.64479747080982,98.60788100016626,98.55899593926588,98.51292991009439,98.42215990345042,98.35258254481555,98.3054637858559,98.22830936376262,98.15896354878967,98.09009184650287,99.28
30.0,0.1,10,98.63705411626928,98.61790754956756,98.58558870035773,98.54601912980077,98.47841647078991,98.38498760247825,98.35479186101351,98.27581824291866,98.19270220511773,98.0911441410872,99.29
30.0,0.25,10,98.40337300798514,98.37678447536913,98.33175717430105,98.29355573662862,98.26115130203533,98.24113491188939,98.16381152394914,98.0172560545519,97.60135979808429,96.94922499588723,99.17
30.0,0.2,10,98.28940141045052,98.26353153215518,98.21180449674165,98.16607187147056,98.12835159139726,98.06615496853588,97.92293031058463,97.67851370480312,97.41017894901205,97.2128323103113,99.12
30.0,0.35,10,97.80513344470602,97.73354545617627,97.68227269401442,97.54722633080897,97.4646482036638,97.4042438964595,97.32677479291256,97.1265943511446,96.51848245806451,95.905002873083,98.9
30.0,0.3,10,98.45829098163826,98.43373270173909,98.39034279063756,98.35687321784384,98.29922274079253,98.24096494462268,98.1506901826843,98.00528162827021,97.90505822069805,97.39978634317765,99.13
30.0,0.45,10,98.21293435477193,98.13940764012929,98.08189882436757,98.02436381238357,97.9908544505901,97.87785403362786,97.82871311155178,97.75506898775825,97.65328143669994,97.29286120612656,99.08
30.0,0.4,10,98.07187401152115,98.00248503062264,97.91660513710089,97.82001529167809,97.71324567852162,97.61464855692388,97.51789604376175,97.40998303239923,96.18607505791401,95.50993824076517,98.97
30.0,0.5,10,98.12124567878155,98.089165702341,98.0460294887306,97.96737746389124,97.89641479587723,97.77583481475423,97.62713216964052,97.49336984185268,97.33686214392128,97.20532725566616,99.07
35.0,0.05,10,98.11961028924291,98.03923392284155,97.97983122071388,97.89419060619805,97.80701128608554,97.68687466419235,97.610569291164,97.51064026279963,97.41827735905098,97.35879268353915,99.01
