,speed
581,3954.41229320585
582,4055.4439745611285
583,4055.4439745611285
584,4055.4439745611285
585,4055.4439745611285
586,4055.4439745611285
587,4055.4439745611285
588,4055.4439745611285
589,4055.4439745611285
590,4059.874379215098
591,4183.838475523822
592,4191.1671024340285
593,4022.256573123312
594,3962.3506427187795
595,3962.3506427187795
596,3962.3506427187795
597,3962.3506427187795
598,3962.3506427187795
599,3962.3506427187795
600,3962.3506427187795
601,3962.3506427187795
602,3969.1305422201904
603,4033.1240180576633
604,4111.154572807932
605,4137.742949476454
606,4094.6324154720887
607,4029.7814373092547
608,4054.848907502023
609,4054.848907502023
610,4054.848907502023
611,4054.848907502023
612,4054.848907502023
613,4054.848907502023
614,4054.848907502023
615,4054.848907502023
616,4075.329797666932
617,3962.731867009174
618,3761.4903050280814
619,3761.4903050280814
620,3761.4903050280814
621,3761.4903050280814
622,3761.4903050280814
623,3761.4903050280814
624,3761.4903050280814
625,3761.4903050280814
626,4427.982600974368
627,5210.109925705747
628,5210.109925705747
629,5210.109925705747
630,5210.109925705747
631,5210.109925705747
632,5210.109925705747
633,5210.109925705747
634,5210.109925705747
635,5232.4084589293525
636,5301.581289241677
637,5196.589944442737
638,4884.003773290913
639,4875.234810100148
640,4875.234810100148
641,4875.234810100148
642,4875.234810100148
643,4875.234810100148
644,4875.234810100148
645,4875.234810100148
646,4875.234810100148
647,4677.671820047263
648,4250.9266770190725
649,4069.167974588554
650,4069.167974588554
651,4069.167974588554
652,4069.167974588554
653,4069.167974588554
654,4069.167974588554
655,4069.167974588554
656,4069.167974588554
657,4065.0754741943197
658,3963.8285533726926
659,3906.4328542301505
660,4405.520712800475
661,4412.3529584738235
662,4412.3529584738235
663,4412.3529584738235
664,4412.3529584738235
665,4412.3529584738235
666,4412.3529584738235
667,4412.3529584738235
668,4550.76983882332
