,time,speed
0,0.009,0.007092205461164462
1,0.014,0.027890372080881173
2,0.02,0.16321070724440462
3,0.026,0.6260653499411675
4,0.035,2.0668726770642065
5,0.043,4.351507231837632
6,0.046,5.378437266056121
7,0.053,9.001483519199564
8,0.056,10.856106558181182
9,0.058,12.223221918406448
10,0.065,18.20206172711736
11,0.068,21.459429449234424
12,0.071,24.701113254082774
13,0.073,27.840435566358213
14,0.076,32.570992906899555
15,0.079,36.81318648823917
16,0.081,39.8341873786366
17,0.088,58.056630816204105
18,0.116,197.8353327009361
19,0.138,389.0828672635199
20,0.148,531.6620697412025
21,0.156,667.1053327914267
22,0.158,715.286123910684
23,0.16,751.8803783572291
24,0.164,817.603983199283
25,0.171,985.9131575844444
26,0.175,1062.2543473402152
27,0.18,1176.012418671919
28,0.183,1250.7455323174318
29,0.2,1658.1798574646923
30,0.205,1793.0894964188399
31,0.212,2003.2764999160477
32,0.228,2452.603539812751
33,0.232,2564.2893788884903
34,0.24,2754.5994497347483
35,0.249,3025.34401441145
36,0.26,3363.8228645336867
37,0.264,3502.3021382178304
38,0.272,3758.842093317905
39,0.276,3894.248866081958
40,0.282,4091.368464035495
41,0.288,4244.840466158805
42,0.293,4417.193774343948
43,0.302,4659.117274194001
44,0.308,4839.826969324617
45,0.312,4939.965665142156
46,0.316,5047.39454460058
47,0.321,5170.584769325641
48,0.326,5289.607449736256
49,0.333,5472.934050607186
50,0.337,5560.428807205038
51,0.348,5795.158188680064
52,0.354,5935.796476262678
53,0.356,5970.374910713194
54,0.362,6067.299170093594
55,0.376,6254.139800703126
56,0.386,6346.73359598357
57,0.399,6418.889143369361
58,0.408,6443.511363398694
59,0.427,6449.619128023675
60,0.431,6443.713714495154
61,0.437,6432.086023319316
62,0.454,6385.574266939989
63,0.46,6370.24014847515
64,0.465,6358.4442195915435
65,0.47,6344.584027224961
66,0.472,6339.834315984924
67,0.475,6334.215288444208
68,0.484,6311.8096295221485
69,0.49,6297.155864055057
70,0.492,6292.772209457315
71,0.497,6277.633778775158
72,0.508,6239.791689957837
73,0.529,6164.726144375143
74,0.534,6142.5476616329215
75,0.545,6082.950432204314
76,0.551,6049.522970397768
77,0.559,5998.862887620582
78,0.563,5979.851060312091
79,0.572,5923.669411174485
80,0.576,5905.641398050002
81,0.581,5882.000172740434
82,0.59,5848.097467911819
83,0.594,5834.700563977881
84,0.603,5804.2762315984155
85,0.61,5789.0754899667445
86,0.62,5770.067902612386
87,0.625,5763.9969998595825
88,0.644,5754.881970868049
89,0.66,5760.919660934144
90,0.664,5765.18870457409
91,0.669,5771.827044869392
92,0.678,5783.586897727774
93,0.707,5844.328476093609
94,0.71,5853.338175544782
95,0.717,5873.587889823345
96,0.766,6040.483608640287
97,0.779,6086.785828929718
98,0.798,6118.120868342404
99,0.813,6112.739022027304
100,0.845,6042.077341801891
101,0.865,5973.925339299254
102,0.896,5869.627475007213
103,0.9,5862.743346128928
104,0.902,5858.363778123382
105,0.932,5816.071771485268
106,0.94,5806.910342283881
107,0.945,5803.367851229464
108,1.005,5864.540534325445
109,1.077,6093.990146708595
110,1.098,6164.529703865443
111,1.156,6041.173142194522
112,1.192,5886.340550135235
113,1.261,5623.002540662042
114,1.384,5785.897570962278
115,1.64,6864.442455082979
116,1.661,6904.161133882944
117,1.676,6873.491897076928
118,1.693,6799.452875616127
119,1.697,6774.475217439367
120,1.705,6732.836032004021
121,1.708,6714.369723366717
122,1.715,6669.9604248087935
123,1.727,6593.462736537118
124,1.741,6491.198398485752
125,1.751,6424.045733832887
126,1.78,6224.557429949299
127,1.787,6178.396980145352
128,1.795,6123.15027407086
129,1.807,6038.43156009521
130,1.819,5956.678548958745
131,1.826,5912.883237527139
132,1.85,5766.765660358253
133,1.862,5714.914552404604
134,1.869,5690.949227079687
135,1.873,5679.826888868434
136,1.876,5671.709134604887
137,1.879,5665.622202109817
138,1.881,5660.855506180872
139,1.884,5656.043491685718
140,1.889,5648.238013333266
141,1.895,5642.820170583088
142,1.899,5641.14522483635
143,1.908,5642.3930373199755
144,1.917,5650.12732716053
145,1.935,5687.08931689936
146,1.946,5717.121137478012
147,1.97,5811.800989083727
148,1.975,5837.2969764226455
149,1.987,5891.5679943928235
150,1.994,5924.372119891428
151,2.001,5960.825276494422
152,2.008,5994.648703366545
153,2.072,6296.278934690736
154,2.075,6312.76820266559
155,2.101,6347.917145031677
156,2.112,6326.554533460998
157,2.123,6291.480446208508
158,2.131,6259.244742665758
159,2.156,6157.094541382432
160,2.16,6133.150551048072
161,2.182,6013.091576629636
162,2.195,5937.019714565272
163,2.203,5895.5303565242175
164,2.222,5830.706691891888
165,2.27,5805.838407520452
166,2.283,5831.874613884967
167,2.339,6035.158371196561
168,2.369,6128.318268282002
169,2.377,6124.745851401931
170,2.401,6064.446163311104
171,2.417,5996.932570641936
172,2.423,5969.136874297296
173,2.428,5950.056475163067
