,time,speed
0,0.01,0.0025696871146073724
1,0.032,0.09382018880322203
2,0.058,2.1035449127196255
3,0.089,11.911414178448572
4,0.11,23.525256018917045
5,0.127,38.47234631721031
6,0.144,56.2380237090718
7,0.175,145.77121818321987
8,0.216,333.3654942300909
9,0.246,547.8029941861176
10,0.282,869.050312840877
11,0.307,1147.7248786576326
12,0.326,1398.4639350606922
13,0.372,1980.118824620765
14,0.396,2281.768355000323
15,0.414,2503.320135574506
16,0.445,2793.8674755596385
17,0.466,2918.505886057902
18,0.491,2992.5535621256704
19,0.508,3010.2521222827568
20,0.531,3012.4934215404587
21,0.566,2993.4943239706786
22,0.59,2972.625835125702
23,0.615,2949.3874684234133
24,0.647,2940.041225440533
25,0.671,2948.0952222283922
26,0.689,2962.879602419204
27,0.755,3006.6965084023914
28,0.785,3003.198967954626
29,0.802,2987.4506199849025
30,0.828,2976.4119647245893
31,0.859,2982.697258214495
32,0.886,3002.260539024483
33,0.914,3021.597983370863
34,0.939,3005.516718075097
35,0.97,2972.184814713829
36,0.996,2960.8422275774797
37,1.021,2964.5092518387105
38,1.051,2985.3542152233003
39,1.074,3003.006752724587
40,1.103,2986.717473478237
41,1.153,2938.045140690561
42,1.195,2938.904749737309
43,1.216,2948.835852404412
44,1.263,2998.474033834286
45,1.3,3030.1925376341733
46,1.339,3003.8245023456907
47,1.361,2971.1317480245
48,1.379,2956.8893709094327
49,1.402,2946.5460265431593
50,1.438,2954.8700758445793
51,1.481,2996.076781188286
52,1.499,3017.314392090502
53,1.524,3013.576452733509
54,1.541,2992.8479592692847
55,1.581,2952.921832374078
56,1.603,2947.197063904092
57,1.621,2951.163100715283
58,1.653,2975.2505451023007
59,1.681,2989.610662374803
60,1.711,2963.1742694498967
61,1.747,2916.1682119994284
62,1.817,2915.067438414942
63,1.841,2937.9820837193492
64,1.937,3088.578521907909
65,1.964,3129.814013878566
66,1.985,3124.964487375324
67,2.017,3079.52279399631
68,2.049,3010.9585744436317
69,2.08,2934.7724730768314
70,2.109,2882.776154788144
71,2.138,2853.8952369661315
72,2.163,2846.405319831901
73,2.189,2854.997537806159
74,2.217,2879.0581266785503
75,2.253,2928.2287851053857
76,2.284,2983.1276446850266
77,2.304,3018.8911435686937
78,2.336,3019.2295544617386
79,2.364,2982.0011754306183
80,2.394,2926.8115374392373
81,2.415,2897.1268902796983
82,2.453,2877.829812592913
83,2.489,2890.832870386078
84,2.526,2930.720702144013
85,2.545,2959.7328178097987
86,2.567,2991.64140693416
87,2.61,2978.1536139747827
