,time,speed
0,0.01,0.014131993450545794
1,0.025,0.07648477136777429
2,0.053,5.209796181804927
3,0.076,22.930055213233413
4,0.095,52.36391174423802
5,0.125,134.04495069006987
6,0.146,224.83394476851146
7,0.178,425.2741857523113
8,0.208,680.407112386221
9,0.243,1044.4942753868368
10,0.272,1382.4218083284388
11,0.305,1808.5153395913126
12,0.321,2020.3984645442763
13,0.336,2225.1467207916216
14,0.356,2432.265997441565
15,0.411,2977.596814480173
16,0.437,3155.2711141208206
17,0.453,3224.123253949617
18,0.485,3269.4809297421407
19,0.504,3260.4226595156592
20,0.518,3240.58046582215
21,0.535,3206.2215427795686
22,0.551,3164.916995019939
23,0.564,3127.7887151089903
24,0.583,3078.1308607399415
25,0.601,3042.9383506550284
26,0.621,3013.047049461928
27,0.634,2998.855998896073
28,0.651,2988.531313039539
29,0.666,2986.190065343804
30,0.683,2988.0464593119227
31,0.735,3002.810789882827
32,0.761,2997.0235584252196
33,0.777,2986.123651275499
34,0.789,2982.2814434092556
35,0.82,2988.241112157127
36,0.839,2993.468979921776
37,0.859,2982.001711256921
38,0.872,2969.209660431786
39,0.889,2960.3766386252983
40,0.903,2959.177880653431
41,0.919,2963.501139356007
42,0.936,2974.3456946914685
43,0.956,2982.741042970076
44,0.971,2973.9011785929733
45,1.0,2947.1579966443333
46,1.037,2941.0268886092526
47,1.053,2948.1030776176053
48,1.065,2958.164420598287
49,1.093,2980.8025295749035
50,1.12,2993.436421498583
51,1.137,2983.409399113536
52,1.15,2970.871511017556
53,1.169,2962.7327975499356
54,1.184,2962.6228250453187
55,1.2,2968.518363705224
56,1.214,2978.9042230728387
57,1.23,2985.0859230338574
58,1.259,2966.5279651662718
59,1.279,2949.4925891486523
60,1.297,2943.0982055027753
61,1.313,2944.212323675075
62,1.332,2952.9985544915203
63,1.355,2972.746305246188
64,1.381,2984.915515901976
65,1.448,2902.4594508426194
66,1.471,2861.1857394285207
67,1.485,2842.1889690215758
68,1.501,2828.5603551958548
69,1.527,2823.5273109461536
70,1.539,2827.5228157215984
71,1.583,2862.528280380512
72,1.614,2908.757595053846
73,1.63,2940.514517658061
74,1.647,2965.512878715493
75,1.658,2971.0553141692576
76,1.676,2974.4108909925208
77,1.69,2981.9409108126383
78,1.71,2988.376707181078
79,1.729,2978.9118963398005
80,1.744,2970.9141452336844
81,1.765,2969.840471860421
82,1.804,2990.6466332151554
83,1.825,3001.8518286364692
84,1.852,2982.7936321818192
85,1.874,2959.8703929769067
86,1.935,2960.1104819674256
87,1.986,3010.217929922789
88,2.016,3032.702239527973
89,2.035,3021.075537852236
90,2.08,2982.997086125901
91,2.105,2981.770339024819
92,2.126,2991.1862173910326
93,2.154,3003.7744290897645
94,2.185,2976.30533489159
95,2.216,2935.2505687412204
96,2.297,2934.5685066862643
97,2.359,3010.9818431553363
98,2.398,3048.681372373997
99,2.414,3038.8287406670793
100,2.438,3004.5416171157854
101,2.466,2966.01904879517
102,2.487,2949.1060028248057
103,2.501,2944.6663041451006
104,2.525,2948.6549727396505
105,2.558,2972.6548662505866
106,2.599,2987.5500065944016
107,2.625,2965.491365964883
108,2.644,2947.9481243321784
109,2.661,2941.1354508916384
110,2.687,2944.778739836
111,2.701,2952.917059143834
112,2.726,2976.158951155987
113,2.743,2993.304832298094
114,2.757,2993.518302152363
115,2.782,2979.257801639468
116,2.815,2979.6129830095097
117,2.827,2985.816366519802
118,2.848,2990.9059921022126
119,2.872,2972.2981414646315
120,2.895,2959.4352116928076
121,2.914,2958.389263554138
122,2.937,2967.6507768792435
123,2.954,2981.9645069914454
124,2.97,2992.821537820907
125,2.984,2988.365617308058
126,3.009,2968.135802729342
127,3.045,2963.0022784357284
128,3.063,2971.203201162489
129,3.091,2994.981751142453
130,3.107,3006.73551827803
131,3.128,2997.8235400386707
132,3.158,2976.638295528067
133,3.187,2976.1864487034636
134,3.202,2983.77412984164
135,3.231,2983.096152346606
136,3.247,2973.8584436969604
137,3.267,2972.542541533276
138,3.289,2981.4317624905943
139,3.308,2995.0015316721324
140,3.324,3002.6223923538196
141,3.339,2995.83860201845
142,3.359,2980.139250261775
143,3.395,2976.1910130225906
144,3.414,2985.5952094301542
145,3.461,3025.6412530607618
146,3.521,2970.0560014134967
147,3.549,2922.019381399491
148,3.589,2892.4039036497543
149,3.602,2891.182789552293
150,3.634,2905.0347170773316
151,3.653,2923.233011190226
152,3.668,2944.2634877094197
153,3.693,2974.3424802853247
154,3.709,2975.589148298743
155,3.741,2967.1640466583617
156,3.782,2986.9414251702506
157,3.809,3005.9029243641444
158,3.847,2975.9841816082235
159,3.883,2936.344820098709
160,3.913,2928.5119711611346
161,3.931,2934.1783389227003
162,3.95,2948.074461720804
163,3.967,2965.6160138777086
164,4.001,2990.803756884505
165,4.022,2976.2604871690055
166,4.053,2947.379988022301
167,4.077,2940.773439835902
168,4.128,2966.678058208792
169,4.148,2990.282748694758
170,4.164,3008.571255859084
171,4.189,3004.11452941773
172,4.209,2992.444253625425
173,4.239,2993.01728884363
174,4.25,2998.9715854904975
175,4.265,3003.1049568054414
176,4.296,2976.9250808675843
177,4.326,2933.372829058275
178,4.356,2912.9737705519374
179,4.381,2913.3232952773396
180,4.404,2925.6329954536004
181,4.422,2943.5919513797317
182,4.438,2964.9853278288547
183,4.453,2979.1208249263273
184,4.483,2967.641619832234
185,4.503,2946.1633738957685
186,4.52,2936.5563797333875
187,4.554,2938.5278024173617
188,4.572,2949.7204921427415
189,4.596,2974.05930807646
190,4.639,2975.0814678028205
191,4.674,2950.643375567169
192,4.691,2948.8968800117846
193,4.703,2952.2021996168023
194,4.735,2974.1572960376934
195,4.773,2980.7446607177867
196,4.786,2973.1605480578237
