,time,rtt,queue_delay,packet_loss,server_sending_rate,sending_rate_ewma,delivery_rate,bandwidth
0,1641992002.58,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1641992002.64,102.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1641992002.7,140.0,0.0,0.0,0.0,0.0,9.29,0.0
3,1641992002.75,150.0,0.0,0.0,19.34824,9.424354816894532,9.29,0.0
4,1641992002.81,190.0,0.0,0.0,19.34824,14.894446787463476,10.6,0.0
5,1641992002.86,210.0,0.0,0.0,19.34824,17.349398456185494,10.6,0.0
6,1641992002.91,201.0,0.0,0.0,11.91472,17.521979272505824,11.75,0.0
7,1641992002.96,210.0,0.0,0.0,11.91472,15.201592439767206,11.02,0.0
8,1641992003.01,206.0,0.0,0.0,11.91472,13.389852963814437,11.02,0.0
9,1641992003.07,208.0,0.0,0.0,11.91472,12.57675276847765,11.65,0.0
10,1641992003.12,215.0,0.0,0.0,10.70216,11.927643457254895,11.65,0.0
11,1641992003.17,191.0,0.0,0.0,10.70216,11.252151238642043,12.38,0.0
12,1641992003.22,193.0,0.0,0.0,10.70216,10.948993493175497,12.38,0.0
13,1641992003.28,187.0,0.0,0.0,10.70216,10.799090501685253,12.38,0.0
14,1641992003.33,188.0,0.0,0.0,12.6528,11.202843205386232,12.38,0.0
15,1641992003.38,183.0,0.0,0.0,12.6528,12.002066178399982,12.8,0.0
16,1641992003.44,192.0,0.0,0.0,12.6528,12.319032808238784,12.8,0.0
17,1641992003.49,203.0,0.0,0.0,12.6528,12.503006846834122,9.55,0.0
18,1641992003.55,222.0,0.0,0.0,10.64944,11.914704440757479,9.55,11.432647705078125
19,1641992003.6,220.0,0.0,0.0,10.64944,11.217284757807452,10.28,11.432647705078125
20,1641992003.66,208.0,0.0,0.0,10.64944,10.90428606899753,10.28,11.432647705078125
21,1641992003.72,214.0,0.0,0.0,10.64944,10.780152825977826,11.54,11.432647705078125
22,1641992003.77,204.0,0.0,0.0,10.38584,10.56280575036417,10.91,11.432647705078125
23,1641992003.82,193.0,0.0,0.0,10.38584,10.465261400316601,10.91,11.432647705078125
24,1641992003.88,184.0,0.0,0.0,10.38584,10.417028458576649,12.49,11.432647705078125
25,1641992003.94,184.0,0.0,0.0,11.80928,10.733455984203662,12.49,11.432647705078125
26,1641992003.99,192.0,0.0,0.0,11.80928,11.257480249222136,10.91,11.432647705078125
27,1641992004.04,181.0,0.0,0.0,11.80928,11.59259049816377,10.91,11.432647705078125
28,1641992004.1,174.0,0.0,0.0,11.80928,11.7241869202372,13.01,11.432647705078125
29,1641992004.15,162.0,0.0,0.0,11.96744,11.836540135875648,13.01,11.432647705078125
