,time,speed,current
0,0.055,53.68361232659737,68.65464323609223
1,0.176,780.5820079176854,163.13065476358625
2,0.277,2149.756453189787,191.56006417157914
3,0.384,3265.586798253045,164.6133034516446
4,0.508,3572.836790654597,72.6678350761518
5,0.672,2991.798279489369,19.115866392527643
6,0.795,2601.21302905175,64.77503698583938
7,0.904,2624.706243268576,111.15788630806475
8,1.039,2988.7359609692253,129.41682453041005
9,1.164,3195.078680254623,75.7969058861428
10,1.292,2811.098859982493,27.990464016374172
11,1.413,2482.90076252152,74.31964571863364
12,1.523,2593.2129647466695,117.65479737994484
13,1.639,2979.8025212445405,131.61076851926657
14,1.784,3112.1121712720533,61.24564496452734
15,1.917,2683.9064228543807,22.544630549589257
16,2.017,2380.9292595983043,59.89889886943487
17,2.127,2413.360573232403,110.75336151701437
18,2.245,2811.7332890188313,133.10516315223984
19,2.377,3288.96650067143,131.03318879987017
20,2.509,3345.441200098857,61.72309448150778
21,2.627,2949.200051581915,24.69448914339269
22,2.736,2610.353907145356,66.50830220627665
23,2.847,2648.2045643582105,112.66095144844952
24,2.96,2968.581370114532,128.80175282370695
25,3.083,3183.7176685798745,77.62927667905728
26,3.215,2797.484310200037,28.099474245265952
27,3.336,2494.638289633066,74.73210988077433
28,3.484,2692.538533200542,123.78314041695526
29,3.651,3226.930297697396,130.3909680491311
30,3.775,3328.7198998995464,67.34228984689177
31,3.876,2984.167308889204,29.00086098320833
32,3.976,2656.7300432991215,63.8118324016748
33,4.1,2690.8541936537085,113.65909595467758
34,4.223,3012.9854104991487,128.41134864814023
35,4.323,3193.445855420866,82.78315247788879
36,4.452,2863.7115414200152,32.52907811913571
37,4.578,2484.6912801942676,61.38307907255969
38,4.681,2512.0515414498773,111.11538103793704
39,4.825,2967.0082615059664,132.1392237838055
40,4.941,3170.041674771638,74.83950016191818
41,5.108,2671.684034549534,21.8632803202551
42,5.264,2322.859798194521,84.04159015176405
43,5.391,2566.8956608631934,126.25445049503745
44,5.496,2959.9454975314466,134.8578146302088
45,5.626,3197.345956314019,74.28053629158555
46,5.743,2837.249547823164,29.187628602244907
47,5.865,2482.6086538045315,66.59482806789393
48,5.988,2570.3313798823783,116.91047834166935
49,6.143,3058.5479552204883,132.12759058341237
50,6.24,3232.8872350997344,81.5465418069577
51,6.377,2858.4239452150673,29.538629027215233
52,6.482,2541.8567523033657,64.06991615347343
53,6.588,2569.2692043661905,111.06135248243585
54,6.692,2872.744719093315,129.22370502360624
55,6.812,3084.268984533944,76.70727943454331
56,6.919,2787.370616304619,33.518567787808884
57,7.042,2473.5252927356614,76.27531206620118
58,7.148,2582.995975704894,117.25558992519626
59,7.247,2914.253810227183,131.13739765398665
60,7.346,3120.3190911556558,83.4932411793845
61,7.476,2778.078056458991,31.417765225097337
62,7.582,2479.865595313128,65.89264407185614
63,7.694,2542.864615712822,114.39580722986061
64,7.806,2901.23529588954,131.33915994802553
65,7.92,3156.6165870575355,84.20933251569713
66,8.02,2888.4581149047813,37.33001719424347
67,8.135,2561.502694017773,68.84612062797693
68,8.244,2602.9798120885653,111.7798279327135
69,8.35,2908.7752124204544,128.9910120358476
70,8.474,3068.7740445878567,70.33392138853274
71,8.619,2654.7631995313923,24.993187627778028
72,8.744,2346.1129667489236,75.60300674068942
73,8.844,2465.880304338871,117.74446185060494
74,9.002,3010.8872020431863,134.469335950215
75,9.12,3227.443482241939,78.96863599696374
76,9.27,2776.8566123101946,24.853441169328544
77,9.379,2454.491322425361,64.48872283849285
78,9.522,2594.674333825592,121.4982010689664
79,9.633,3006.6704464751656,132.75851848970836
80,9.739,3230.739709402845,82.30025613368427
81,9.836,2938.8921486677295,35.46249471627429
82,9.939,2614.4740304027673,66.94946075376755
83,10.036,2636.192857765214,110.29415212217549
