,time,speed
0,0.026,7.099786183270557
1,0.109,277.29276101260604
2,0.117,321.43093514468137
3,0.122,351.5115287014784
4,0.135,397.95733261368684
5,0.148,418.5245421843764
6,0.175,415.7080417581121
7,0.19,412.3258470764002
8,0.198,416.230804658176
9,0.206,426.17408315709577
10,0.218,457.40523754289234
11,0.226,493.67393994166935
12,0.243,612.5586268591277
13,0.272,969.5694014797426
14,0.306,1694.9373465480444
15,0.323,2152.2210313738433
16,0.353,3068.7754651294
17,0.369,3567.082597232468
18,0.383,4004.4516895482575
19,0.409,4739.27660530758
20,0.429,5196.699630872898
21,0.441,5370.497850511289
22,0.47,5567.748000836798
23,0.504,5654.411985025015
24,0.533,5772.288674453787
25,0.536,5781.6300559600595
26,0.538,5791.8073178885315
27,0.548,5816.066120876187
28,0.552,5822.71748499826
29,0.573,5836.874599554626
30,0.621,5822.2304480920175
31,0.633,5833.3201175177155
32,0.645,5853.533914815379
33,0.651,5869.318517387882
34,0.664,5906.983947839359
35,0.671,5924.641336459651
36,0.677,5933.6086034030905
37,0.702,5906.455270457458
38,0.703,5901.585296062966
39,0.712,5882.599062464094
40,0.733,5864.027475261414
41,0.763,5897.66267629378
42,0.772,5918.986111683626
43,0.792,5982.21614832059
44,0.806,6030.543013232956
45,0.813,6042.259826974298
46,0.831,6030.69351612545
47,0.839,6011.742521211986
48,0.844,5996.35141918288
49,0.848,5983.200786322852
50,0.865,5944.015535382528
51,0.871,5935.768197843903
52,0.887,5928.599654174079
53,0.896,5933.630790088689
54,0.921,5974.497140504834
55,0.93,5993.418282430721
56,0.936,5997.536017106871
57,0.941,5995.752383247123
58,0.968,5931.266755377959
59,0.988,5843.339829561021
60,1.009,5782.223271239907
61,1.013,5775.850280115266
62,1.022,5764.312979002006
63,1.101,5924.659733797199
64,1.12,5998.609059086824
65,1.14,6003.074816473815
66,1.144,5996.176678229011
67,1.158,5957.468448486347
68,1.164,5946.611103849186
69,1.168,5938.56298564311
70,1.173,5931.097076124678
71,1.183,5917.902520890835
72,1.191,5906.353939226166
73,1.209,5886.312939612466
74,1.219,5885.688530909451
75,1.228,5891.095115732715
76,1.253,5934.575621096171
77,1.276,5942.595913057156
78,1.316,5821.0511459568625
79,1.318,5815.205860529919
80,1.343,5767.31188479006
81,1.347,5764.742842305594
82,1.353,5763.249467547997
83,1.367,5770.747495527443
84,1.427,5940.322054453344
85,1.429,5950.021930377943
86,1.448,5981.902698678662
87,1.455,5977.470763785397
88,1.488,5881.733959080218
89,1.503,5817.312423587384
90,1.513,5782.512654332272
91,1.534,5739.213312158862
92,1.548,5731.913983968478
93,1.555,5734.504395695807
94,1.568,5748.041036958913
95,1.59,5792.979195561774
96,1.616,5883.452421921853
97,1.622,5905.4294336610665
98,1.626,5917.759182339527
99,1.647,5933.042610311811
100,1.676,5856.519553380467
101,1.687,5818.498336589904
102,1.719,5751.860622740904
103,1.733,5751.224611682679
104,1.759,5789.455039687376
105,1.763,5800.668001275792
106,1.77,5819.441181323443
107,1.776,5840.051469812597
108,1.795,5908.097231337606
109,1.829,6013.8105901339195
110,1.844,5996.467130665056
111,1.847,5988.3543129211475
112,1.854,5974.672789301877
113,1.871,5958.181653530425
114,1.875,5957.434951055789
115,1.882,5959.137832247909
116,1.903,5986.355234800024
117,1.91,5994.685687307679
118,1.919,5994.29215711778
119,1.946,5933.88375299919
120,1.957,5888.699217116051
121,1.971,5841.221757537039
122,1.978,5826.316556303828
123,1.987,5808.795688545086
124,2.002,5797.553167874072
125,2.018,5805.038344051573
126,2.025,5814.056854296857
127,2.032,5825.263225994758
128,2.038,5838.635551561117
129,2.046,5857.008060561985
130,2.122,6171.641416595191
131,2.129,6199.794142921967
132,2.141,6217.841387155864
133,2.158,6201.3129422401435
134,2.166,6180.362652209788
135,2.17,6166.610014015153
136,2.176,6146.855422456977
137,2.204,6024.645080845619
138,2.209,6005.646325138151
139,2.219,5972.7658005254125
140,2.223,5960.090583864352
141,2.232,5938.836423833049
142,2.245,5919.992111721858
143,2.256,5914.3609737249435
144,2.27,5919.329542186509
145,2.274,5923.119783186275
146,2.288,5945.462911111906
147,2.312,5963.6436241842985
148,2.331,5923.777067411429
149,2.343,5882.907448301
150,2.352,5860.596996059366
151,2.359,5847.767020084682
152,2.361,5843.531829453032
153,2.373,5833.822158737013
154,2.38,5832.820509187903
155,2.402,5853.305016657566
156,2.407,5861.9613395755005
157,2.42,5892.966457811229
158,2.432,5922.87260844378
159,2.455,5918.370745268144
160,2.461,5907.087995922667
161,2.47,5896.653788822967
162,2.478,5892.538537108066
163,2.495,5900.828166095009
164,2.504,5914.8611907788445
165,2.522,5956.103039174431
166,2.529,5975.397225557278
167,2.537,5990.139778693792
168,2.548,5990.036518034412
169,2.564,5975.270600027483
170,2.571,5975.049024986353
171,2.576,5977.209517109376
