delay_mean,loss_mean,control_interval,sla(90%),sla(91%),sla(92%),sla(93%),sla(94%),sla(95%),sla(96%),sla(97%),sla(98%),sla(99%),avg_precision
1,0.21,20,99.04732340019511,99.01338199757696,98.97867675424244,98.90429237355539,98.85234079054307,98.75928248472607,98.59968063440621,98.42727581415987,98.25610413729159,97.77837232931493,99.51
1,0.22,20,99.06017904603412,99.02541006337538,98.98840222272884,98.95217987891019,98.89644521566147,98.82812576691465,98.66662945445188,98.5107734333351,98.40322536034881,97.86630275873917,99.5
1,0.23,20,99.01846279553094,98.99384667307596,98.95286507982122,98.91618205904135,98.86057996604681,98.77326540729493,98.65995025671644,98.50711714007073,98.35783946300432,97.42965329247971,99.48
1,0.24,20,98.95838641900153,98.8993728826738,98.84457982151973,98.73760018230597,98.58739759075297,98.47741968792349,98.35718407079668,98.2449212167038,97.92825591275607,97.59390569581407,99.45
1,0.25,20,98.90297050773428,98.84860613397251,98.793697336257,98.72269106853467,98.60825069564586,98.49700313133474,98.40139130182435,98.33289096364062,98.19249774881106,97.87837073155366,99.46
1,0.26,20,98.95740173851559,98.91905531633714,98.84770075563334,98.78337849505317,98.69631695183773,98.58678359848722,98.47735882232821,98.32577871609239,98.05807603188474,97.6268049963429,99.46
1,0.27,20,99.07426425904534,99.03474688626389,99.00482847657673,98.97574334365771,98.90690849669897,98.81741186399717,98.70431629279001,98.55629224806442,98.39990323047087,98.26771211032592,99.51
1,0.28,20,98.88635642300203,98.82903274418662,98.77104921841043,98.70979602822284,98.60423676978083,98.47972091310619,98.33296484872966,98.10452503412881,97.76871906268258,97.42324472792666,99.42
1,0.29,20,98.85220728821179,98.79960341637616,98.74987008869128,98.69469245629693,98.5945678575985,98.4918909788164,98.39551948392611,98.26077852881056,97.99634620377816,97.27715256253245,99.43
1,0.3,20,98.81834394082055,98.72951884602074,98.61363418131174,98.50788660218441,98.41800223931962,98.31521605902797,98.1611256477377,97.89144172865304,97.41158718173713,96.74960292002274,99.39
1,0.31,20,98.8949185540181,98.8328752104958,98.77853407327692,98.71052089273682,98.61933228841303,98.53075338693031,98.46263212861943,98.40312630443576,98.3051382719213,98.16347072399181,99.48
1,0.32,20,98.58163402243358,98.52224802121708,98.44774382331528,98.34564951609302,98.2801389503033,98.1550320938353,98.01868809033331,97.71621347079743,97.48696899970793,97.27564558239204,99.36
1,0.33,20,98.62821227952743,98.54042361089267,98.47061755549984,98.34250284183943,98.21297431886178,98.02695914795164,97.82935649018683,97.6486969211667,97.46729461400493,96.73146572635567,99.35
1,0.34,20,98.70224163650853,98.64264039034629,98.57186304701719,98.50418852357524,98.4308175993057,98.35077011357662,98.29855073152405,98.16356954040029,97.99617661124857,97.67719824374765,99.4
1,0.35,20,98.68995839930409,98.63218378281537,98.5508109544944,98.45903351467982,98.33647364422299,98.10460188326024,97.72977317654957,97.51342367726517,96.85744593722784,95.58157492501931,99.35
1,0.36,20,98.53593034829554,98.46502557068145,98.3986796351493,98.32925422128295,98.20319187129743,98.04077466019552,97.9255550961348,97.70500173967685,97.52697344991796,97.22195920381952,99.37
1,0.37,20,98.52406101255224,98.42902825431214,98.32760635123091,98.21943080446665,97.9720809191969,97.76897528140454,97.51346693309716,97.14762842206274,96.74844848291754,96.2002573997149,99.28
1,0.38,20,98.56611755813698,98.49628096637534,98.43193764690153,98.37026589556106,98.28032845647158,98.15786887998028,97.92139011136729,97.67732360690495,97.45318205487048,96.76428654096561,99.31
1,0.39,20,98.38571795034623,98.32825506821838,98.26350285611379,98.19004346673768,98.04402933661025,97.8112170676298,97.57448687554111,97.40262088401543,96.91945319528726,96.26442331335579,99.24
1,0.4,20,98.32443560962719,98.25836216896477,98.14244667449393,98.02343207187876,97.91790125462519,97.79801589582225,97.66599115452019,97.46091941498477,96.91462480951716,95.01774934253336,99.22
1,0.41,20,98.3564569181373,98.26147943743871,98.1510259702909,97.99756339709144,97.85398995465589,97.67005435323088,97.47121085920529,97.23114790222989,96.6841185156913,95.9884094141731,99.23
1,0.42,20,98.37717882735224,98.31125958466237,98.24662792996025,98.15205296855532,98.04396103045684,97.87575104722345,97.7109798502878,97.45777126707104,97.06464894108724,96.54339671248093,99.24
1,0.43,20,98.03243263790677,97.88513201648979,97.74860943825539,97.61968725363869,97.38498367206185,97.08738653804635,96.8370850125277,96.49902686269216,95.71666214358336,94.70757472156306,99.12
1,0.44,20,98.22589805146926,98.15432992273787,98.03873411790522,97.96208816400295,97.81974983936244,97.68628617501844,97.55438216253471,97.33304079980114,97.03305537542437,96.18388474727381,99.22
1,0.45,20,97.97013302976046,97.85017873667773,97.75552710081696,97.6294638332186,97.51085504966053,97.40713867825745,97.28548324273565,97.07669924375757,96.72574350384355,96.13721915427044,99.13
1,0.46,20,97.97114211612973,97.83444599688178,97.71514441817952,97.5080599352655,97.33614463961446,97.06494832840583,96.81034325922303,96.54340938011302,96.12010586156394,95.63113822021616,99.12
1,0.47,20,97.66372758172204,97.55933369900988,97.45588139671388,97.25788788580792,97.10792671667463,96.90293168538926,96.6420248346732,96.31648528946567,94.72103838673138,93.32958088598345,98.97
1,0.48,20,97.70603211633538,97.57563626228378,97.4864743041154,97.32391223922772,97.03454520451034,96.7349568874193,96.19646996262125,95.75863853367791,95.21862925413431,94.57725437689751,98.99
1,0.49,20,97.70531234427936,97.58569872038387,97.37079925339863,97.17100025740334,96.99631511984308,96.8167064866212,96.61377746107216,96.22334996344347,95.6946660447508,94.86345896992854,98.97
1,0.5,20,97.77510335284263,97.65463342726483,97.55979453508783,97.46231139570598,97.31521547415369,97.08910765252773,96.8498588914776,96.663981703872,96.33280050290239,95.65971339671586,99.01
2,0.01,20,99.46562340450568,99.45640308432156,99.44747055637816,99.4395050861757,99.43012182106607,99.41805048520663,99.40087270602123,99.37995711204829,99.35306679641835,99.22047000701465,99.62
2,0.02,20,99.45912325751203,99.45325113826813,99.44626662094188,99.43282638981675,99.42186107862969,99.40653978622562,99.38397943182623,99.34128249753167,99.21572521160184,99.06268139649846,99.61
2,0.03,20,99.45924503277612,99.45023273825466,99.43743727685457,99.42311326635215,99.40389150178149,99.38957124154832,99.36486383641235,99.32121156806427,99.20873847766875,99.0568223143376,99.62
2,0.04,20,99.4390641236369,99.42782891150762,99.41212201375153,99.39353686652724,99.35999003229797,99.32784915157526,99.27160321904906,99.17080340418472,99.08020272689649,99.02374709610932,99.61
2,0.05,20,99.43420146067594,99.42053455382603,99.40770796874455,99.39114110340937,99.36470977865996,99.32706863390037,99.26638183086686,99.1603727572356,99.08555653657254,99.00825371061545,99.62
2,0.06,20,99.40874673022773,99.39237972463529,99.37663409524147,99.34978080661747,99.32725689785211,99.26435562880083,99.20371432019694,99.11324548658877,99.03065905191382,98.93984887354894,99.6
2,0.07,20,99.38901800550673,99.37089887141978,99.33889143617795,99.30419003279401,99.24878586258203,99.16987162018458,99.11502867372506,99.05623893568765,99.01152850256045,98.93739918631564,99.58
2,0.08,20,99.42797717016198,99.41624970305908,99.398201587477,99.37245016277264,99.34102005986288,99.30050275446091,99.25124224109736,99.13515369006782,99.01575274907974,98.77123747140337,99.61
2,0.09,20,99.33436357286519,99.29659056510711,99.25427957883488,99.20832888549334,99.15712191033164,99.11929455963465,99.08304152756456,99.0337618897278,98.95980556270331,98.68191142369045,99.59
2,0.1,20,99.34827261685217,99.30984162458287,99.27413411582333,99.23117321607151,99.18365582912809,99.13200871201576,99.08889858838222,99.03288634948017,98.94601274456514,98.57508791115386,99.59
