,time,speed,current
0,0.015,0.06675210871606838,-6.212641217075251
1,0.048,0.7562157254713732,9.19786667991665
2,0.09,17.983460421060723,49.68180540429802
3,0.124,80.36384226996498,82.03074049915706
4,0.161,230.26928981858114,115.4461693024946
5,0.203,532.6404177902308,149.19647444932167
6,0.243,925.9446078900261,172.88380403523448
7,0.277,1358.183755054926,186.86751191740296
8,0.309,1789.4232294688118,192.7594064119443
9,0.342,2212.513565566037,192.3048587750325
10,0.389,2745.718660201385,183.57133583207437
11,0.466,3188.6391132400304,114.43261152834644
12,0.506,3190.449407109767,85.83360891226526
13,0.557,3095.4974995038483,58.459248796267744
14,0.589,3000.7105099291966,45.38049286247871
15,0.626,2890.0395242916325,52.988615771569
16,0.656,2823.79650984141,70.71571007874473
17,0.706,2784.6979855989457,90.14905087703828
18,0.75,2800.4779946927897,103.69799420279064
19,0.79,2852.7417116308757,112.93449793338777
20,0.827,2922.9878711270244,118.80941081218775
21,0.888,3037.8786226050065,105.90433224219754
22,0.926,3026.895133723487,80.55174266587909
23,0.97,2948.8928544390888,58.910875780876694
24,1.002,2876.6624150126554,64.43941037656084
25,1.031,2830.4513963687186,79.26711477654125
26,1.099,2818.5748913361917,100.03608900677688
27,1.198,2927.36055258656,117.17055865973651
28,1.299,3114.3634750086244,124.26468048393393
29,1.482,3184.482643417204,63.647514409941685
30,1.551,3011.4671694768344,40.329786603349625
31,1.59,2890.339295303873,52.99224951765674
32,1.622,2821.3597037144614,71.59672871221443
33,1.672,2784.305192906317,92.39019079548893
34,1.717,2811.6619651736814,106.49411996056651
35,1.758,2876.581801900442,115.33645870727032
36,1.795,2958.8362572883143,120.72256372649771
37,1.832,3028.2286314983226,102.12214933825855
38,1.861,3014.242321834375,80.30438338481238
39,1.92,2915.612407256471,74.95725194346922
40,1.97,2880.8637341467524,94.28576971977499
41,2.023,2909.448947010058,107.50557958202762
42,2.085,3006.401322169486,117.75865305246369
43,2.135,3063.7874670124606,92.27651391878764
44,2.175,3010.802563078956,67.54319535681772
45,2.225,2919.3252404245336,77.92532388479589
46,2.28,2894.1103620461163,97.81462905970695
47,2.348,2953.624584322754,112.40877858487698
48,2.407,3058.144152813799,119.76290006935034
49,2.442,3113.263990942384,101.4216669053853
50,2.486,3078.1162405489636,73.41110602827645
51,2.546,2942.5277922838377,47.998025613295475
52,2.617,2756.9896916933217,58.95209801544474
53,2.746,2699.2773482585126,101.19890274554434
54,2.854,2836.230510310712,119.66038543923072
55,2.917,2980.224136595325,125.52811860321947
56,3.193,2891.0884574066004,38.44317766968132
57,3.264,2731.8943691556187,62.565325610975
58,3.296,2685.862924623958,80.02316894037577
59,3.337,2676.980059289741,94.22656197462885
60,3.368,2691.031359790049,102.1787769497527
61,3.398,2708.2093295819845,106.70101294834551
62,3.428,2738.3591529218384,111.73205775732936
63,3.487,2856.8856272437547,121.5244228706264
64,3.535,2982.0014496061776,125.954209485876
65,3.577,3082.5991031329663,107.53568894317584
66,3.632,3042.8155684886833,70.25769375883604
67,3.665,2961.455262340294,53.88162818077924
68,3.723,2824.489444831994,71.38020848333343
69,3.79,2789.485872140877,97.60961390742187
70,3.836,2832.2923733334706,109.8812413435511
71,3.875,2903.7894792977686,117.35566967353326
72,3.938,3044.7967941523502,123.65830556096572
73,3.997,3117.7891258580453,91.18928082927015
74,4.036,3085.721351828216,73.86880529583989
75,4.088,2972.5925285355856,51.12330143538361
76,4.143,2835.1569046255045,66.3809031996628
77,4.172,2791.9859130125856,82.0156748493351
78,4.268,2830.2650036965983,110.34622172133093
79,4.316,2918.7461191978023,118.72277493322724
80,4.36,2981.800167574404,96.74192138104723
81,4.402,2942.20595744972,70.59865856862737
82,4.455,2861.2370869860965,82.02290880539259
83,4.5,2850.007625057732,98.06251493164918
84,4.539,2880.073695781005,108.02362094289015
85,4.584,2951.45122536676,116.32948039176327
86,4.625,3005.798820062624,96.40923812084412
87,4.669,2959.0205401918597,68.83812997526896
88,4.712,2877.142880704864,76.56960949028789
89,4.748,2850.0901331192113,91.83308303443465
90,4.789,2866.226744252805,104.378484722538
91,4.856,2953.1135672516116,116.29483402020523
92,4.89,2999.8622409267045,101.37064991143082
93,4.932,2973.640601701738,74.78431249605981
94,4.991,2896.8154465814096,85.73546349788309
95,5.025,2890.125379359683,97.70323312571652
96,5.063,2919.301336937823,107.9626953491569
97,5.119,2999.4626421962253,116.79540445984473
98,5.169,3051.3763025642647,91.72792510393442
99,5.224,2974.9691552061518,62.03382996113136
100,5.26,2890.754042897103,68.67156390849082
101,5.309,2840.595234273708,89.69888000943732
102,5.347,2849.748718693395,102.38970268381021
103,5.381,2889.7713164465486,110.90798678539413
104,5.442,2998.992334723336,119.7775621735989
105,5.476,3066.3835340326473,105.56547544145846
106,5.529,3028.5533834891885,71.08487981833858
107,5.605,2868.7159920705353,71.60327396773326
108,5.679,2832.5428583475673,99.37336268597933
109,5.719,2872.148752218761,109.8904739341005
110,5.759,2939.747856073239,116.93344455024867
111,5.807,2995.3383136165617,92.02069153418736
112,5.848,2946.4915750428286,67.91725849996249
113,5.877,2884.7004970843514,70.62367859706609
114,5.912,2844.2605965133143,86.93568253407973
115,5.957,2847.4335164651347,101.19527118671314
116,5.997,2891.4855774418643,111.06099499161398
117,6.056,2999.6040833757975,119.77443450874922
118,6.097,3063.803859350468,99.39693398864874
119,6.136,3030.665932039896,73.58758037424076
120,6.166,2973.0534214411628,74.37534873342126
121,6.21,2933.995678834781,90.85883753656199
122,6.25,2939.94856157999,102.3748729900748
123,6.298,2989.448179172818,112.14591403181929
124,6.337,3028.6273694100796,95.52739429923356
125,6.383,2977.744404181056,67.99118849003865
126,6.457,2870.5242315997334,85.52330617161981
127,6.499,2866.5789499506163,99.18002786183747
128,6.537,2896.320994483518,108.29172184503832
129,6.578,2959.5125629611116,115.75566445954465
130,6.608,3006.782461358496,102.87399359761113
131,6.647,2984.1813460545295,75.91585647354727
132,6.693,2906.6726418205476,77.7153869661516
133,6.726,2881.318233536353,91.21059185619183
134,6.778,2899.5159660535064,105.40533141351715
135,6.813,2945.4034084158,112.83549792516509
136,6.86,2991.6600355157834,92.78068200379816
137,6.904,2953.246430537294,70.98476775631013
