,time,speed
0,0.022,0.20576222485838122
1,0.047,1.6926662211846182
2,0.062,15.915992631362231
3,0.074,49.76867978965346
4,0.095,182.25998144849459
5,0.11,347.47374721827833
6,0.128,654.0855104508391
7,0.144,1036.9049633681368
8,0.156,1387.093804188934
9,0.166,1713.2847655358148
10,0.175,2068.02836527692
11,0.195,2836.6010798931775
12,0.213,3417.6086911857274
13,0.237,3939.5066306839076
14,0.252,4149.763294280268
15,0.262,4261.527645425767
16,0.293,4661.124562854588
17,0.31,4892.383524306429
18,0.326,5071.629499785067
19,0.345,5173.772922763066
20,0.393,5193.962772977388
21,0.402,5209.686808520847
22,0.417,5255.320730928061
23,0.426,5294.212809164588
24,0.436,5343.406956215064
25,0.455,5456.740254968348
26,0.476,5564.861098537794
27,0.492,5583.098218055986
28,0.502,5576.933672455536
29,0.519,5586.266908316066
30,0.529,5604.927180290888
31,0.54,5633.7497507211265
32,0.563,5721.185772294309
33,0.619,5721.031821513569
34,0.633,5675.151520623595
35,0.646,5651.578657635078
36,0.655,5645.767397601112
37,0.665,5650.2634348914535
38,0.694,5710.825945600372
39,0.726,5840.710459766789
40,0.765,5978.903809997158
41,0.8,5892.021120817141
42,0.813,5829.969871187273
43,0.835,5768.423830405987
44,0.846,5755.965853117159
45,0.858,5757.011518859733
46,0.869,5769.45753157812
47,0.883,5799.010412639478
48,0.979,5471.573217115482
49,1.003,5358.489157636531
50,1.028,5306.4036847242005
51,1.043,5307.32785576198
52,1.065,5349.089849058576
53,1.085,5424.129949310079
54,1.104,5523.909869359655
55,1.138,5587.044087635663
56,1.145,5579.17855331626
57,1.152,5577.590544407411
58,1.159,5581.230704144615
59,1.17,5596.727725169689
60,1.187,5638.442689337813
61,1.206,5710.805976911152
62,1.214,5739.991799393491
63,1.234,5745.935724469129
64,1.243,5731.731103228192
65,1.256,5727.56320122979
66,1.269,5739.503407106857
67,1.294,5794.968266281241
68,1.301,5807.244877014454
69,1.313,5816.110664247975
70,1.324,5826.349932365835
71,1.348,5879.57995457641
72,1.358,5902.375474382722
73,1.368,5899.972182472014
74,1.382,5872.126277259758
75,1.411,5867.465246426997
76,1.426,5894.17205615946
77,1.447,5914.247106443266
78,1.469,5857.362949659734
79,1.555,5465.078087519179
80,1.585,5448.1975260807
81,1.609,5500.167569856104
82,1.618,5536.34406639983
83,1.638,5628.388428457455
84,1.659,5737.037854910881
85,1.668,5754.039439421366
86,1.679,5750.313740511926
87,1.694,5735.431314408704
88,1.719,5759.213928184051
89,1.729,5784.695811062602
90,1.747,5847.6874908161
91,1.768,5899.816516723532
92,1.802,5822.010539619891
93,1.812,5781.858730890453
94,1.83,5741.78531677563
95,1.844,5735.101657393697
96,1.871,5773.8750956829535
97,1.9,5873.609926958883
98,1.907,5900.123934896579
99,1.953,5826.740430184942
100,1.978,5740.277382807505
101,2.005,5723.977689051738
102,2.028,5761.367891955931
103,2.05,5833.435048954849
104,2.066,5875.623549924511
105,2.083,5860.720568907093
106,2.093,5837.449330395586
107,2.101,5825.8672605499305
108,2.111,5820.905780502786
109,2.133,5841.845289955219
110,2.158,5909.45143559715
111,2.178,5937.570826479383
112,2.194,5907.80084448913
113,2.205,5870.337638917727
114,2.223,5835.978827885871
115,2.254,5847.414691448712
116,2.27,5885.0971313736045
