,time,speed
0,0.016,0.0003305449392305996
1,0.103,0.7689845346383097
2,0.126,30.223941777294673
3,0.148,134.68342274265694
4,0.188,653.5132219020863
5,0.202,964.9856246267019
6,0.224,1570.6897733298715
7,0.252,2520.952390160247
8,0.274,3313.411274578516
9,0.306,4400.016329936241
10,0.325,4836.267418871276
11,0.343,5071.062189294439
12,0.392,5227.432071920035
13,0.446,5069.486270511205
14,0.478,4920.221313317601
15,0.521,4696.597004180293
16,0.542,4585.369276756541
17,0.565,4459.035202258883
18,0.581,4381.687786798211
19,0.592,4319.986574803278
20,0.602,4271.100080098597
21,0.617,4194.610831507255
22,0.644,4063.7818289545507
23,0.66,3991.3680711900693
24,0.679,3926.084477454039
25,0.695,3904.994611430604
26,0.707,3914.2971737632397
27,0.729,3980.0797851921793
28,0.743,4040.6802290375813
29,0.774,4076.170882111751
30,0.792,4055.975413741757
31,0.8,4039.515212849491
32,0.821,3982.834311225487
33,0.852,3946.7957922945516
34,0.884,4041.091589729398
35,0.924,4190.446187307062
36,0.955,4175.930415593627
37,0.986,4100.815176352129
38,1.032,3957.0388824168695
39,1.04,3940.2993703715647
40,1.06,3891.309031487358
41,1.075,3886.0283797762486
42,1.102,3956.4924953356094
43,1.123,4033.52813397394
44,1.139,4051.7763686021713
45,1.148,4049.9387201163136
46,1.155,4042.8129339814045
47,1.175,4007.2589535008133
48,1.208,3975.791292095991
49,1.253,4164.76158237677
50,1.314,4684.735886465084
51,1.323,4725.2350716669425
52,1.337,4752.616287549887
53,1.35,4750.267758849385
54,1.377,4695.1433278453
55,1.39,4650.86547609512
56,1.405,4589.238442932793
57,1.416,4539.041714021047
58,1.428,4482.631056627655
59,1.453,4366.6422250656515
60,1.467,4297.702503020184
61,1.481,4227.528006944815
62,1.538,3961.136466148694
63,1.612,3681.653744826438
64,1.625,3677.8911912725075
65,1.646,3725.744141697582
66,1.661,3801.993231876141
67,1.675,3910.115126549586
68,1.691,4035.9269121316365
69,1.708,4115.523430547687
70,1.721,4142.078640278236
71,1.75,4135.084387996414
72,1.775,4081.0764689290654
73,1.848,3830.5060964374684
74,1.913,3683.334416271816
75,1.934,3739.424983258754
