,time,speed
0,0.009,1.8279939867260437
1,0.038,42.570394037482444
2,0.066,217.99590555182996
3,0.078,357.92220968763576
4,0.092,589.9309083765582
5,0.104,847.6681152904392
6,0.119,1229.6609608651083
7,0.135,1731.0472867228941
8,0.156,2458.7334744299087
9,0.165,2789.6894048184804
10,0.181,3268.2647587644365
11,0.203,3713.855854932607
12,0.221,3935.431202818514
13,0.245,4140.290840180181
14,0.257,4276.009668567324
15,0.264,4360.446022397489
16,0.284,4605.115055459366
17,0.301,4772.4637028158395
18,0.329,4966.291498848447
19,0.362,5280.194120541884
20,0.375,5398.793789971956
21,0.405,5475.373955421336
22,0.43,5471.828091707659
23,0.46,5537.30574760122
24,0.49,5665.113593891082
25,0.518,5755.083498783906
26,0.546,5703.626769218995
27,0.572,5623.0580842562995
28,0.591,5606.773186102553
29,0.615,5637.385599931277
30,0.623,5662.468091934788
31,0.653,5777.746627651576
32,0.684,5881.710025588381
33,0.694,5872.734797175919
34,0.708,5856.924017210627
35,0.719,5858.068709184872
36,0.735,5878.8402245068055
37,0.763,5912.643118957968
38,0.818,5705.3583816401015
39,0.878,5478.591076614264
40,0.91,5501.070683112305
41,0.95,5645.38255880491
42,0.973,5712.41227341708
43,1.014,5613.790125672716
44,1.031,5547.556464990725
45,1.038,5530.023010359556
46,1.054,5500.877389220255
47,1.065,5497.179301889422
48,1.082,5513.603150047935
49,1.123,5629.341747438546
50,1.135,5690.207255405015
51,1.175,5907.306373065427
52,1.188,5929.424278509076
53,1.214,5880.420923952301
54,1.225,5840.623608934789
55,1.244,5808.485121262728
56,1.258,5808.497246898975
57,1.272,5826.577163721074
58,1.282,5850.01734615604
59,1.293,5887.643194456413
60,1.32,5905.253900995544
61,1.336,5869.508243383142
62,1.381,5889.622521617269
63,1.415,6000.85436809004
64,1.426,6032.200453991531
65,1.436,6033.221798208153
66,1.445,6016.5765164944105
67,1.468,5976.967996736874
68,1.491,5986.001956595821
69,1.502,5995.49014355559
70,1.513,5979.359248866618
71,1.527,5939.322722759286
72,1.551,5905.998370147711
73,1.58,5934.7296518652065
74,1.591,5944.553406416128
75,1.604,5923.4657587993
76,1.613,5902.179148243621
77,1.627,5885.517098257788
78,1.641,5889.237357888349
79,1.651,5903.074169303536
80,1.66,5924.756608669331
81,1.689,5967.812233864728
82,1.699,5949.022453842278
83,1.711,5905.888319831408
84,1.738,5836.698418793952
85,1.784,5873.418564319098
86,1.8,5925.713711912047
87,1.821,5958.264566362507
88,1.85,5882.907272055137
89,1.86,5838.035852184223
90,1.873,5801.161044058048
91,1.891,5780.515052719163
92,1.9,5778.952149573904
93,1.924,5810.3766051503135
94,1.945,5869.748589333648
95,1.954,5899.5568733682885
96,1.962,5907.423141501354
97,1.971,5899.339223024114
98,1.984,5866.932340046282
99,1.994,5834.376469146328
100,2.004,5814.110704617975
101,2.054,5857.544350850059
102,2.088,5981.467494395847
103,2.096,6014.5210590771
104,2.105,6028.771192474388
105,2.113,6025.352230510847
106,2.121,6010.072018272174
107,2.13,5986.723942842566
108,2.142,5971.388573189168
109,2.178,5999.272854592689
110,2.194,6027.8330075476515
111,2.218,5984.375131109733
112,2.227,5957.270595529118
113,2.25,5925.694286679346
114,2.281,5953.332879526989
115,2.308,5965.755549151136
116,2.331,5893.892424445897
117,2.35,5810.570149660098
118,2.359,5774.871362909846
119,2.386,5728.541706148759
120,2.41,5743.404688473948
121,2.435,5808.146048651725
122,2.458,5858.855214437405
123,2.474,5836.437403088531
124,2.495,5803.809808297131
125,2.502,5803.054935059942
126,2.52,5819.765619332998
127,2.534,5852.286784742608
128,2.554,5878.762255911975
129,2.592,5775.602493415168
130,2.602,5730.0950675548065
131,2.61,5702.184486777093
132,2.626,5671.928322755656
133,2.634,5667.730570535282
134,2.653,5683.06802880602
135,2.662,5702.864029312357
136,2.676,5744.541518991016
137,2.685,5770.717213270291
138,2.714,5744.84092985407
139,2.729,5701.657484382535
140,2.737,5687.883797773982
141,2.748,5682.190997346877
142,2.791,5759.125564463918
143,2.811,5842.6435775756145
144,2.826,5885.4835894775915
145,2.856,5841.705904631257
146,2.872,5795.034778215679
147,2.883,5777.914635710349
148,2.892,5774.112464338508
149,2.902,5780.2873103862075
150,2.914,5800.348075989966
151,2.928,5832.038427798327
152,2.942,5836.87965316944
153,2.957,5826.662397323984
154,2.969,5834.546265330685
155,2.98,5853.817355505668
156,3.009,5848.00626049948
157,3.031,5791.1701123736575
158,3.041,5780.249565251269
159,3.064,5791.7591189301265
160,3.074,5812.530633311667
161,3.107,5809.389343548193
162,3.116,5784.342397464671
163,3.126,5767.683434134717
164,3.143,5765.54612971293
165,3.163,5795.8448751216365
166,3.179,5839.425116201194
167,3.195,5864.2268900008685
