,speed
164,4387.221979489156
165,4286.6475501874265
166,4178.095155754967
167,4117.358347944635
168,4170.763692912168
169,4220.27904236433
170,4201.656251801204
171,4133.4958688410625
172,4070.7677546480127
173,4250.050497623546
174,4486.938547807981
175,4502.659517258533
176,4396.358266766426
177,4293.715916930114
178,4076.563209334058
179,3972.18742115973
180,4052.6239499666644
181,4135.3338431754055
182,4097.751018321718
183,3954.423475520884
184,3885.778376603204
185,3885.8579313994383
186,4162.756578089859
187,4591.971416762118
188,4638.061006165004
189,4617.161589825492
190,4399.307971489167
191,4167.7905246475675
192,4012.245840959914
193,4127.690223935136
194,4349.049833240917
195,4363.936773062734
196,4315.77560425219
197,4138.397217382244
198,4027.5975726418396
199,4033.126918041303
200,4089.781309581534
201,4092.224245371531
202,4011.401812653536
203,3974.092203681976
204,4003.001701609061
205,4042.554755240588
206,3977.285722939024
207,3996.539869061138
208,4081.204508297826
209,4112.533803185888
210,4050.499153873726
211,3992.2842956318264
212,4058.2867840414133
213,4142.242454110956
214,4141.168490237996
215,4121.887982920372
216,4035.795505761602
217,3953.739726100231
218,3965.1660065999445
219,4048.575618678641
220,4132.915492663005
221,4156.85532293683
222,4101.704320370338
223,4001.778649059385
224,3776.11418260568
225,3873.341301052442
226,4079.1752772625423
227,4122.247735150558
228,4082.744186485611
229,4053.3485963708895
230,4143.346336039734
231,4244.841281653489
232,4256.317808613783
233,4190.122997611623
234,3889.1928345264655
235,3787.2549576754714
236,3780.1906510209487
237,3958.816050461652
238,4221.976081123478
239,4202.853217035667
240,4155.341844213779
241,4077.373996722159
242,4072.058334881817
243,4209.153320300177
244,4212.428691800147
245,4189.4900859812005
246,4104.518308782692
247,4062.908124886195
248,4155.442400060456
249,4537.480191090315
250,4558.771894526848
251,4542.651479897782
252,4499.283565638294
253,4378.874261657389
254,4150.057704134791
255,3998.9956984072496
256,4084.067620922677
257,4275.561693635664
258,4252.418117085083
259,4116.205163990045
260,4006.005219108682
261,4141.1441455973445
262,4383.356426584348
263,4403.312456004665
264,4369.674992532342
265,4279.257670855823
266,4150.067844259871
267,4067.448321440486
268,4177.441569774316
269,4265.119692985634
270,4281.9016934462825
271,4257.827688988046
272,4233.823071832608
273,4065.890494499655
274,3971.03489653272
275,4093.05688455549
276,4218.614530379034
277,4262.6683895845645
278,4274.255598217216
279,4262.467028894832
280,3986.515483217985
281,3865.9057872380035
282,3973.9423686490686
283,4175.684834093104
284,4223.07635837774
285,4185.147898309969
286,4142.56224229179
287,4084.2404858499353
288,4137.056386216266
289,4238.214574331393
290,4211.77183984297
291,4134.747441318253
292,4049.4295914774602
293,4157.145094124007
294,4234.232482310661
295,4280.134393545342
296,4272.627736767901
297,4230.042481882668
298,4123.1865686757255
299,4060.708157160827
300,4233.316914428454
301,4365.100527482483
302,4270.946214843719
303,4186.509597597621
304,4118.833819653745
305,4148.422034186853
306,4118.954643315325
307,3996.769380628289
308,3939.5761087683245
309,3934.927864519725
310,4205.4744692452405
311,4580.131777550988
312,4627.17467537624
313,4538.377584683039
314,4336.842838884022
315,4249.834478125602
316,4064.02604329193
317,4052.2138482012638
318,4050.4786611269765
319,3975.9774065431952
320,3898.373722035781
321,4039.5337992696486
322,4158.848829877178
323,4144.930773961672
324,4033.933447391417
325,3980.4595537580894
326,4045.004735016645
327,4116.45867381843
328,4099.619502750048
329,3980.9716891232247
330,3916.974247786599
331,3937.156463112141
332,4057.5528603720627
333,4186.668914842683
334,4191.467824346922
335,4111.818420795651
336,4036.8512403756913
337,4119.583731277484
338,4194.7738800035795
339,4213.799661310736
340,4109.7933688330395
341,4075.430743549195
342,4087.978470897455
343,3980.875832097201
344,3936.1578532858302
345,3939.8003201072493
346,3977.198149531718
347,4020.874340132558
348,4032.6677473340983
349,3998.7559964834236
350,3973.401717450866
351,4239.522095546052
352,4409.812145047111
353,4255.607478331704
354,3867.8427008317863
355,3724.6374510969035
356,3772.9048129336693
357,3939.7242379805716
358,4113.054003243648
359,4069.314874487984
360,4007.288370697918
361,4057.392351181544
362,4246.070574875545
363,4158.093732311585
364,4088.80002431352
365,4082.11987052983
366,4200.168266468684
367,4230.4694498424715
368,4114.950213670756
369,3944.9436651815636
370,4075.8949706850035
371,4360.707339562285
372,4244.71618156478
373,3980.0953331750325
374,3878.5093654448538
375,3851.141216526985
376,3892.654691911209
377,3948.52241685139
378,3948.7203474178873
379,4074.204696546146
380,4256.010350472639
381,4180.821107511694
382,4128.599398035032
383,4012.6032071330947
384,4102.032857488011
385,4244.974447170953
386,4240.819059657888
387,4217.568992054639
388,4165.038501052978
389,4064.5141959348375
390,3956.2000398478226
391,4034.4340337867466
392,4180.50269570509
393,4221.222855554025
394,4217.82307171557
395,4186.561901056977
396,4119.063922006798
397,4084.5519626562677
398,4074.704880257432
399,4092.435534746368
400,4243.747100755416
401,4443.581994010954
402,4430.530550643933
403,4357.675059935483
404,4213.609783953341
405,4162.7803395889705
406,4129.66355764502
407,4160.145202478944
408,4144.503672761281
409,4077.486103727917
410,4018.2060363920605
411,4128.6567207378985
412,4202.921891836292
413,4223.358626645536
414,4203.197988843193
415,4038.9122723889127
416,3950.995179024459
417,3969.2172248616757
418,4024.083013522907
419,4034.4824721727623
420,3944.5639253211566
421,3886.9512384046348
422,3887.094177705582
423,4041.560000720499
424,4278.880224851127
425,4342.478423276672
426,4309.075108162181
427,4245.747639089206
428,4132.617833297618
429,4003.382614877736
430,4059.657963185947
431,4126.8257602358935
432,4133.9263639706105
433,4091.2351294406353
434,4049.7170861867994
435,4228.9462067829645
436,4467.089542197142
437,4468.632060748749
438,4416.326410654726
439,4268.250462172121
440,4136.408855421222
441,4091.933600510154
442,4037.8259884158037
443,4173.266295946277
444,4314.785014858841
445,4162.043933636861
446,3919.3970703404557
447,3784.9912050795433
448,3772.256101421195
449,3884.578550534864
450,4077.5625618436316
451,4094.1654771740887
452,4029.190491944198
453,3973.3695389363666
454,4048.810403985358
455,4104.1556742887105
456,4129.057128115619
457,4069.246312694881
458,4036.040131397491
459,4051.7048271734216
460,4146.251680199959
461,4171.9096101163195
462,4141.952346612923
463,4086.3503060155404
464,3993.8992572399525
465,4058.7562456777414
466,4232.373277782607
467,4214.920788046724
468,4148.447358329877
469,3973.2509428488274
470,4074.535282278661
471,4185.5118732216815
472,4167.221146536395
473,4135.909484847094
474,4112.5683616729775
475,4123.183581581313
476,4111.536382459739
477,3945.056840459596
478,3947.2380720102333
479,4053.605360461034
480,4123.633082590525
481,4187.472698384129
482,4193.632401028496
483,4168.013657981768
484,4012.1398376034103
485,3928.618720868346
486,4028.173592038533
487,4137.390791188081
488,4127.807113367954
489,4108.745816195344
490,4082.3555711460003
491,4046.7603628024845
492,4089.3900361234673
493,4131.419826997212
494,4019.504572001342
495,3975.3610269513047
496,4009.343341808424
497,4055.853539744751
498,4057.226873426491
499,4037.191403856506
500,3919.3583588758042
501,3828.873717216118
502,3928.1881298231974
503,4025.1204967563203
504,3983.7977737268584
505,3941.939089905599
506,4429.161861683561
507,4886.732692242902
508,4953.113765264701
509,4946.595272681506
510,4922.667449990543
511,4864.502370443571
512,4815.22783389357
513,4707.512282561925
514,4630.028731848035
515,4527.646356279254
516,4426.683891322857
517,4308.6556400776335
518,4214.868874230334
519,4144.1655520893655
520,4138.464693609335
521,4116.272217100373
522,4073.0675730898065
523,4028.9482381128305
524,4045.414467201173
525,4092.221857300631
526,4178.472450511974
527,4144.835898357219
528,4088.829383927546
529,4051.664415760184
530,4044.5244137724053
531,4047.6900526567274
532,4017.0216362923593
533,3997.6369389920615
534,4023.9263887115103
535,4053.3447209187584
536,4026.7359267481756
537,3995.8019902050996
538,4037.150549379511
539,4087.9519055610845
540,4075.812202387983
541,4029.319173857163
542,4005.7744532224665
543,4061.2194109034026
544,4141.247122283384
545,4134.220207513028
546,4112.321904186129
547,4068.932423973596
548,4044.019274929216
549,4039.881683666257
550,4120.636310149428
551,4198.70822723229
552,4203.0626181163525
553,4179.5616956913045
554,4083.377574116892
555,4042.6571928401704
556,4026.654370002555
557,4092.5672962579056
558,4169.414486243071
559,4166.130233778359
560,4060.524733801383
561,4054.758815894593
562,4114.24010128707
563,4118.795838874644
564,4077.2506941938636
565,4018.8535810799876
566,4091.593057692177
567,4210.292949793735
568,4206.839797923632
569,4160.076950063546
570,4081.2891223401457
571,4034.7447606312594
572,4139.526353496195
573,4221.06757092746
574,4267.853017397162
575,4219.522829296912
576,4165.86655651951
577,4119.355864029599
578,4132.445777227089
579,3988.375221247869
580,3945.1386651361336
581,3937.5336666217463
582,3961.6824238490003
583,4040.8913760749583
584,4171.857387998027
585,4217.659338444991
586,4208.889804426804
587,4164.105916046342
588,4028.271275070155
589,3974.8784335241294
590,3955.8994792548706
591,4097.691956040169
592,4206.299234178094
593,4276.521737315147
594,4282.224846338045
595,4224.405759076534
596,4056.3644078181205
597,3998.851934113099
598,3977.167336063179
599,4237.646049391879
600,4704.644935479267
601,4609.82021750689
602,4421.666038383434
603,4323.698616054439
604,4219.345793839306
605,4171.754581638946
606,4101.521913026405
607,4128.203853498358
608,4229.6077216430385
609,4371.568157296723
610,4384.670508670534
611,4364.722423118858
612,4311.808003541516
613,4193.098445481729
614,4107.5200106357825
615,4092.5925651995267
616,4098.829918818303
617,4083.0163739437185
618,4048.13250070985
619,4025.026844452851
620,4020.317181114863
621,4056.183149544001
622,4119.111465143792
623,4143.692681824993
624,4107.281064331736
625,4065.0510968653066
626,4035.0721617616846
627,4021.2471323350014
628,4090.5447450419324
629,4224.215743861133
630,4176.4401052810035
631,4130.682080296937
632,4093.848122213955
633,4102.715246782195
634,4012.6162121142506
635,3924.722160663924
636,3950.2959885086875
637,3989.3743905124707
638,4000.0911996702553
639,3981.4157010433255
640,3978.5982202722057
641,4130.2357733239
642,4215.366173580949
643,4257.7072420497225
644,4278.194814406263
645,4283.364539908866
646,4276.029836603995
647,4253.130051389455
648,4177.512877941253
649,4121.850948175492
650,4049.9567344017937
651,4045.7804388561385
652,4050.1867529032693
653,4014.4671362692743
654,3988.1788054273134
655,3990.1267217857458
656,3999.1546314181596
657,3950.3421722059024
658,3915.2355814048988
659,4097.440478918157
660,4240.220857859184
661,4307.759375365142
662,4285.7840568611855
663,4246.77414550873
664,4162.025841016299
665,4102.068902111327
666,4120.612993660759
667,4147.828965802009
668,4101.431768798164
669,4128.52263219478
670,4182.970518379725
671,4204.392479572914
672,4154.071437440986
673,4070.7340920653664
674,4005.4334182712832
675,4250.843639841701
676,4396.043389281371
677,4437.498524938902
678,4451.14518882134
679,4389.635015739155
680,4305.509520528629
681,4217.763539090069
682,4120.013615203966
683,4282.677931561
684,4446.515079317947
685,4406.314191316115
686,4281.1452725862455
687,4121.845285610119
688,4027.5647387592185
689,4028.3924977538677
690,4379.072376835296
691,4589.084140891751
692,4475.70373979118
693,4391.11476814066
694,4271.3896835227715
695,4137.114930952622
696,4350.83365998273
697,4609.149483872519
698,4641.874109310758
699,4599.336166316274
700,4505.409381993101
701,4394.0331328805305
702,4225.486350194995
703,4069.4505243462563
704,4179.5034019503
705,4295.905683460953
706,4256.389623161462
707,4163.740398326057
708,4107.676344610814
709,4107.435974805016
710,4022.529052065842
711,3965.6462222337145
712,4246.625776254161
713,4533.059060242956
714,4508.301050793305
715,4344.184760631703
716,4266.949337725625
717,4221.62565445871
718,4309.238503188719
719,4431.418572588708
720,4418.319979153968
721,4357.931775097644
722,4199.511437689422
723,4142.487723267472
724,4130.770353121159
725,4147.557618509456
726,4004.8031693443686
727,3953.4671917339037
728,3971.595598363886
729,4002.86549456061
730,3947.6618212364647
731,3909.3122934530907
732,4033.4494593679947
733,4112.1705325296825
734,4158.121300769838
735,4097.1260648130265
736,4039.174391845332
737,4185.412300605904
738,4370.141169935056
739,4257.233748007353
740,4147.5275448584525
741,4048.45428430285
742,4022.5542921424035
743,4029.818233818668
744,4126.402606472656
745,4151.906682517101
746,4136.435724013364
747,4105.551332763758
748,3931.7299349057
749,4180.645468704201
750,4828.616230936259
751,4851.426735309901
752,4853.528028374393
753,4842.942124089709
754,4815.98203084303
755,4783.002448826153
756,4726.469576522652
757,4676.400080504977
758,4589.147110544634
759,4429.0490558135125
760,4136.934769621551
761,3973.343818547026
762,4078.216701214541
763,4190.686539343518
764,4201.124326892288
765,4172.180517731911
766,4053.8435374556666
767,3964.1727483675672
768,4015.936639626594
769,4077.7955984608066
770,4077.248364584129
771,4023.539906042072
772,4064.60325520529
773,4144.771702527832
774,4037.9336294641953
775,3994.953269492364
776,4008.0465022936155
777,4111.998383313414
778,4106.298890661664
779,4085.6486767757974
780,4054.52694562443
781,4000.0867950280644
782,3953.0737558283527
783,3977.365432554573
784,4153.552858245591
785,4058.0179576921064
786,4033.2072448091726
787,4016.179744311067
788,4030.217086061906
789,4055.20709204979
790,4035.6874698372767
791,4022.3622960495472
792,4101.209237571047
793,4159.751986997977
794,4179.714493580865
795,4127.717840511817
796,4092.842428371024
797,4043.399428720545
798,3946.096241345321
799,4014.724437790298
800,4156.181374075013
801,4196.698085977781
802,4182.269063949614
803,4113.118589472135
804,4078.0476591791175
805,4079.2111323404183
806,4096.714954886374
807,4042.7800904637215
808,4015.2787193970257
809,4054.3151519545313
810,4413.618605480807
811,4360.585701319747
812,4311.624474005393
813,4263.1729364756575
814,4181.49162027054
815,4091.7564376373357
816,4087.0324173915815
817,4138.811698123116
818,4135.30288160503
819,4068.2273057104517
820,4036.4734643995084
821,4050.5907357695714
822,4091.2964604965227
823,4085.5415197092943
824,4046.870116265459
825,4015.171889346359
826,4040.442920708639
827,4092.0499373356793
828,4093.6307209284205
829,4055.911356980957
830,4037.1852035865227
831,4107.810727310133
832,4174.062560537867
833,4157.161508180408
834,4087.0821443772484
835,4042.4759831387164
836,4159.731395830791
837,4270.375978271204
838,4246.392494686845
839,4209.6971371782365
840,4173.315840972807
841,4095.1331856193224
842,4029.412198415364
843,3998.3446147917907
844,4069.5643986288187
845,4148.731866717543
846,4128.072934828604
847,4071.1111093290597
848,4034.048243580167
849,4154.9269969300785
850,4237.869613290418
851,4250.670234635032
852,4203.492028265446
853,4138.665062894359
854,4104.285891123584
855,4122.7705461774485
856,4152.3949886146565
857,4161.310874967491
858,4135.251569811976
859,4079.229369004524
860,4035.1677405059736
861,4041.288644378931
862,4083.8272940242477
863,4131.106622906733
864,4145.192167639237
865,4130.117844435257
866,4015.1519777452413
867,3922.9962175422293
868,3959.2285777102456
869,4009.321448305417
870,4001.6404971380975
871,4030.998014508745
872,4125.759962178993
873,4131.887438389453
874,3677.7336351067015
875,3552.5849046910907
876,3507.679141663912
877,3505.6827231428447
878,3589.2570732276085
879,3888.0417539123655
880,4184.710539284298
881,4277.828022936069
882,4313.910840216302
883,4265.917014900292
884,4219.290197150214
885,4132.887716728377
886,4014.2980557403744
887,4013.656262245648
888,4039.187916318646
889,4069.857713540601
890,4075.95967471874
891,4024.680823782794
892,3999.1211055104204
893,4039.0842158637006
894,4081.1344314904145
895,4081.112099077368
896,3923.585714011001
897,3869.431081340823
898,3973.5973713424405
899,4106.334758760654
900,4115.403998778754
901,4048.2225484771443
902,3997.8597369179915
903,4066.8603077487287
904,4132.613823878234
905,4073.3442351731246
906,4003.902484944929
907,4172.481741060988
908,4589.085385492619
909,4461.16673721528
910,4201.963641683579
911,4066.7249328510047
912,4760.065353952268
913,4935.943408737558
914,4983.858695112814
915,4930.898043409083
916,4825.444169324862
917,4567.122735747671
918,4306.270792286314
919,4168.199296450543
920,4256.397004650741
921,4346.226918210842
922,4351.370669451424
923,4339.629748432253
924,4277.160824500956
925,4166.213018650797
926,4121.657928721415
927,4394.483357883596
928,4941.273798935043
929,4771.894663373486
930,4548.678932005622
931,4423.3373865468175
932,4329.502824018837
933,4187.879497125497
934,4203.924064607049
935,4245.298287008073
936,4154.936341841897
937,4059.714097883977
938,3994.445912346493
939,4015.740171256385
940,4568.148674943294
941,4599.2976421061285
942,4453.304676665609
943,4332.043488114687
944,4003.0557360052435
945,3897.164136793792
946,4137.336305185552
947,4400.807910699795
948,4418.305203225106
949,4376.3206727064235
950,4169.4080998062245
951,4091.0521850783166
952,4247.994341454482
953,4231.528904822541
954,4134.238329643239
955,4089.81764925634
956,4145.752802680679
957,3962.3345846591446
958,3878.822706306032
959,4183.970298230921
960,4450.616331664727
961,4390.079219870848
962,4249.233218332687
963,4145.484825653722
964,4058.2992409545013
965,4142.465319003895
966,4226.250933756967
967,4209.227302283319
968,4048.0823099906656
969,3934.581238084222
970,4310.398793865971
971,4550.513788569687
972,4581.136371420683
973,4474.876121627318
974,4340.902166729475
975,4249.77512608387
976,4147.838802024798
977,4174.6494498855
978,4211.1396063617785
979,4204.13701146789
980,4140.931766691533
981,3957.0992685865276
982,3826.02876543724
983,3854.7211102868587
984,3974.450000943495
985,4164.736101359653
986,4169.1881253188
987,4127.820614903251
988,3972.860535138847
989,3841.1406699105137
990,3844.396784686808
991,4194.008985803158
992,4388.488561488026
993,4395.31128142638
994,4356.769218790708
995,4264.602559685825
996,4099.492340064627
997,3989.5399624285233
998,4217.929162455101
999,4363.659374873578
1000,4378.967904118117
1001,4364.708616427645
1002,4315.773151095887
1003,4256.575198903255
1004,4061.7733764788213
1005,3984.5411814412937
1006,3955.8472186099775
1007,3976.012279489281
1008,4067.4067517343456
1009,4087.8925842070694
1010,4039.7216162475224
1011,4017.820887628656
1012,4129.285605455279
1013,4235.682853073792
1014,4282.721174610814
1015,4253.774739124353
1016,4119.557470857309
1017,4049.75023355354
1018,4339.292492161347
1019,4606.958387055237
1020,4572.605514992055
1021,4494.126432020911
1022,4434.046826055361
1023,4277.462326238608
1024,4147.876824607122
1025,4043.8233303717666
1026,4016.8864372041394
1027,4034.231068513207
1028,4107.84944495548
1029,4121.482814189138
1030,4104.388203263281
1031,4046.188506786069
1032,4041.1974975318594
1033,4153.446004497962
1034,4134.364572501691
1035,4071.8931736765885
1036,4026.103296886108
1037,4034.926298464739
1038,4056.1519408612394
1039,4039.8424427947048
1040,4001.230577238084
1041,3967.561785052951
1042,4143.322642711027
1043,4300.481523868101
1044,4367.992257533932
1045,4206.89915239476
1046,4093.5841501359046
1047,4044.311851937519
1048,4004.520347793953
1049,4043.8731774861553
1050,4159.403554983998
1051,4188.537340199906
1052,4132.816430009234
1053,4000.8179034848845
1054,3859.912952186002
1055,3839.198618691872
1056,3915.098624025859
1057,4039.3653133516614
1058,4028.1965355713587
1059,3987.2679522611393
1060,3910.4970367906576
1061,3924.333195158194
1062,3978.970747491251
1063,4083.5009106681405
1064,4061.128094451408
1065,3935.3526771556235
1066,3895.0033959051425
1067,3878.3881144704387
1068,3900.3680013780972
1069,3968.6911704444624
1070,4072.458750560464
1071,4086.878404022955
1072,4048.644192024492
1073,3974.893768063334
1074,3900.4812984129717
1075,3926.5252866755873
1076,3968.1626749432635
1077,4150.610178631098
1078,4300.505189917545
1079,4332.722149621429
1080,4323.44823623939
1081,4307.820320392551
1082,4283.5960601950255
1083,4252.23294822218
1084,4152.355802347441
1085,4072.606669592563
1086,4076.24981769815
1087,4139.247795177673
1088,3885.4539440534304
1089,3798.2939136178366
1090,3786.416269042651
1091,3883.410308023585
1092,3991.754753826049
1093,3963.851989150127
1094,4005.643987678902
1095,4772.256808261573
1096,4760.664819351689
1097,4680.164017302862
1098,4542.168816545106
1099,4309.1821152568
1100,4112.5932697513435
1101,3982.996510205705
1102,4068.640731017295
1103,4146.100303479934
1104,4169.445852847176
1105,4123.340844357996
1106,4088.3918904335055
1107,4105.592298472418
1108,4089.470691484853
1109,4068.635692634594
1110,4008.0854635595933
1111,3959.2624567470475
1112,3964.6589316320737
1113,3995.4924537808893
1114,4259.771498186713
1115,4402.909929567673
1116,4452.811231909864
1117,4456.861034102263
1118,4437.33410718269
1119,4379.116016108281
1120,4199.400892192215
1121,4096.078826977884
1122,4158.5468964184965
1123,4227.87687071727
1124,4238.115827261225
1125,4229.259001577001
1126,4203.059822739577
1127,4163.94894949402
1128,4125.523652509162
1129,4136.9147841508775
1130,4097.7883520259475
1131,4019.607570693798
1132,3974.7727116718106
1133,4178.922427677819
1134,4290.837303447888
1135,4346.034304815948
1136,4242.510191402843
1137,4008.1343231183187
1138,3879.514902310693
1139,3996.201135860676
1140,4075.176827555629
1141,3991.6987531247755
1142,3949.7365401490447
1143,4003.405208792786
1144,4049.83595722963
1145,4082.4353102970495
1146,4077.8331297687873
1147,3999.777610463611
1148,3918.601312085049
1149,4211.53907403556
1150,4372.780054234963
1151,4436.590346282702
1152,4062.5165082725016
1153,3959.4265896000197
1154,4194.581964989942
1155,4291.152981723017
1156,4376.967405549151
1157,4346.524570289517
1158,4284.902300284109
1159,4214.708770044309
1160,4148.63057129959
1161,4244.935212420859
1162,4338.358189226312
1163,4377.4271308373545
1164,4326.244903382235
1165,4275.991811010363
1166,4214.274247117495
1167,4163.1658557279125
1168,4229.946964469092
1169,4176.844369230618
1170,4095.1065212011904
1171,4092.860750637441
1172,4139.908576180792
1173,4145.663167254173
1174,4129.9534325225595
1175,4004.9371567509766
1176,3947.6073347956067
1177,4075.946317243265
1178,4167.431909254681
1179,4225.200543675725
1180,4164.738710615318
1181,4098.485241091352
1182,3974.5665416045354
1183,4178.093329933764
1184,4265.207135121253
1185,4331.833046065793
1186,4346.076832067944
1187,4283.362903827804
1188,4080.1173507848994
1189,3948.8487586571296
1190,4023.5320195764125
1191,4109.9322989796765
1192,4089.3209558058443
1193,3974.738109333935
1194,3919.257490930939
1195,4105.4999578076995
1196,4245.253971272487
1197,4266.755823721325
1198,4133.519689575397
1199,4119.463702837237
1200,4135.044133647805
1201,3992.3234751693817
1202,3924.8775799293317
1203,4129.199128481511
