,time,speed
0,0.101,185.06670508031286
1,0.205,305.73677185153156
2,0.315,547.7724444972954
3,0.418,1609.8667133791216
4,0.521,2887.697616625518
5,0.623,3114.305402078262
6,0.727,2783.689033967175
7,0.83,2612.4946069380726
8,0.931,2812.7704098815775
9,1.034,3159.5801415110386
10,1.137,3058.5275191308488
11,1.241,2682.390408545907
12,1.349,2496.8157705914537
13,1.457,2706.101769120366
14,1.567,3111.322909701539
15,1.682,2999.35233362189
16,1.789,2861.7299889277274
17,1.893,3046.136629017711
18,1.999,2918.1773796504326
19,2.101,2801.3545778032203
20,2.211,3016.114964860112
21,2.32,2899.0536696378267
22,2.449,2773.5299159921337
23,2.567,3044.844141143552
24,2.678,2930.897942699298
25,2.791,2784.8536439990407
26,2.916,3003.3077912380763
27,3.021,2891.035014719299
28,3.128,2772.592385925187
29,3.239,3002.8637155062274
30,3.352,2914.9870827834256
31,3.459,2794.1558376724283
32,3.568,3012.5924706581523
33,3.711,2820.249164494563
34,3.836,2700.2431508715345
35,3.948,2977.4900702311525
36,4.091,2804.3709120366693
37,4.2,2680.2493168767646
38,4.314,2943.4335243588725
39,4.428,2894.887431942348
40,4.55,2807.6694987447945
41,4.658,3055.6498372737888
42,4.766,2931.779969487014
43,4.872,2815.304085527042
44,5.015,3104.8807452109477
45,5.118,2988.061177064975
46,5.226,2864.8272551144205
47,5.339,3072.8279870212114
48,5.449,2936.5662276686126
49,5.579,2812.4535512172233
50,5.71,3105.501508935091
51,5.853,3055.7642062309205
52,5.963,2696.5303813843116
53,6.075,2500.3964551456907
54,6.18,2737.816974238503
55,6.308,3195.510361338234
56,6.433,3085.961703229033
57,6.537,2693.6994874767647
58,6.646,2502.835548140118
59,6.757,2755.7470935245647
60,6.862,3147.378584905291
61,6.968,3051.2976628902707
62,7.073,2672.452405360216
63,7.193,2497.9093669208924
64,7.297,2761.0978977831396
65,7.4,3136.9110240720265
66,7.505,3064.954484228744
67,7.612,2682.6056141178387
68,7.719,2503.2389919505235
69,7.825,2744.5316435957684
70,7.928,3132.9284597565024
71,8.031,3046.8677716768625
72,8.141,2653.2756456222396
73,8.261,2444.5637045187837
74,8.374,2723.6550891466964
75,8.478,3135.17917237354
76,8.59,3030.696623056984
77,8.695,2890.8989575391
78,8.799,3066.072213863376
79,8.905,2945.929469792854
80,9.008,2822.403610414978
81,9.116,3015.2411085655244
82,9.229,2886.8674539540248
83,9.348,2777.0795149254504
84,9.452,3013.2345497691813
85,9.564,2890.9429688667697
86,9.666,2773.7866615772537
87,9.769,2981.0894380585155
88,9.875,2872.159134541155
89,9.98,2771.7253778107824
90,10.084,2993.498111478663
