,001
speed,"[0.0, 3.3163720249549042, 1392.4118292975977, 3170.555429973772, 5304.176441264393, 5063.025340391346, 4368.185983763884, 3909.276555423358, 3624.3014934486423, 4840.418278254781, 5138.863299252344, 4743.6548941934325, 4370.469290489948, 3932.8863757424647, 4014.352660373592, 4228.833464773379, 3972.5774927841126, 3987.9013612748727, 4462.010561639524, 4296.745438404743, 3908.6489820115353, 3820.5096857468607, 4667.032351893292, 4935.660799013311, 4668.784620230346, 3875.2549065109233, 3745.570390815507, 4538.4281779704415, 4759.603751663813, 4466.022926363567, 4063.529180736745, 3748.330086227633, 4117.401738991968, 4805.480814406096, 4642.053293176021, 4302.0689623893495, 3969.4147747757406, 3664.3869838064797, 4829.321862372037, 5258.267033647505, 5143.640462708141, 4984.2085437405485, 4142.167806850962, 4007.7985393320855, 4687.812480873279, 5117.7857538710105, 4917.772365033455, 4359.509970235172, 4087.315711772286, 4025.9368441157053, 4633.413529962893, 4861.622783718, 4551.381197369333, 4056.620492320797, 3786.2354532218283, 4088.3134920205334, 4802.75790532796, 4897.577246722744, 4689.452329687707, 4144.860958894973, 3888.3048878318523, 4541.953120691082, 4713.495592766657, 4466.270014700568, 4363.86358106853, 3708.062056574262, 3910.931072611137, 4354.237520420297, 4435.152348400466, 4336.3036707161655, 3701.3748371713873, 3551.7798501409357, 4381.520075295881, 4589.221447878665, 4477.501004867729, 4372.995355278069, 3764.1563112916233, 3647.033090740739, 4105.246855320568, 4416.400363354973, 4532.193534997137, 4411.479242456019, 3867.8098249534846, 3666.6793367552755, 4349.097252990988, 4679.5376427430665, 4541.484522579435, 4379.536285024101, 3823.926924848826, 3692.5935943631202, 4121.342715988921, 4457.2102700100895, 4618.360409239574, 4428.751013262909, 3987.0034648769083, 3682.33754325923, 4136.071293059785, 4637.465847089773, 4581.228569224751, 4466.969592750135, 3802.066001904743, 4055.809530197436, 4494.6061232209895, 4637.606577437209, 4445.143807517223, 3770.612160034046, 3685.4601552907106, 4045.2027383026966, 4432.846047225068, 4609.005254592034, 4417.749857731219, 3670.8270468365545, 3596.8952820658783, 4256.39653394174, 4535.489141191945, 4523.682787715061, 4389.9525864194575, 3809.611451744768, 3667.81509942278, 4071.7478731305023, 4421.060371745922, 4605.605644897341, 4413.229162156364, 3865.528768098491, 3667.4250772234163, 3845.3348000067926, 4420.879109182867, 4988.11093867642, 4786.3765836995935, 4175.157310980451, 3984.8782896215735, 4201.522066443983, 4614.090987553635, 4730.5558619065705, 4506.081437159712, 3739.3177867841346, 3669.590888652552, 4236.310693459719, 4521.858845825025, 4540.752745675757, 4405.9713152995855, 3825.7484908812394, 3646.119551764608, 4149.610599824488, 4426.116691400562, 4415.110771719567, 4340.120766016676, 3668.8353752651983, 3550.568044471611, 4421.538187548213, 4591.516191880543, 4413.401942838272, 3897.3931854218163, 3671.601907670694, 4261.299516394498, 4656.532917659042, 4653.2004345100695, 4475.750850309416, 3815.4419313419894, 4099.366633236338, 4502.109027320347, 4629.12965704351, 4448.5231328341015, 3974.203730131235, 3708.9116632838495, 4824.571278557167, 5027.92997281388, 4773.741824078735, 4646.611292947533, 3912.0743410949085, 4555.861619971227, 4776.777162410631, 4510.026563601874, 4420.6143550284505, 3785.9213209508794, 3587.1948675136164, 4443.513192875981, 4744.455229908749, 4421.9478542774195, 3843.113882579679, 3673.997894888788, 4131.713204388702, 4621.969481256523, 4414.3089380883, 4260.192078234447, 3668.2331457215832, 3577.0803284589338, 4421.255301881927, 4694.433383959634, 4413.299261237891, 3812.896529786929, 3667.477374673237, 3833.755576218505, 4420.903267100607, 4954.470503694586, 4808.292609248389, 4185.089580247603, 4047.2495913133057, 4279.035823168021, 4652.678889244662, 4667.292205109532, 4495.788903834819, 3801.0149320010064, 3711.485444215838, 4309.838428436742, 4569.921236764112, 4430.950033770127, 4330.134994240212, 3737.102118813918, 3619.9351400376368, 4231.55248357359, 4427.315475536238, 4535.95644800436, 4411.112300105045, 3802.3080660424584, 3669.175502968564, 4421.697963209245, 4716.945763883251, 4413.459949651748, 4171.4399665065675, 3667.59740895692, 3745.45653945503, 4275.373729660365, 4724.097951657646, 4540.6400639842905, 3781.790733999052, 3665.5448575371474, 4495.565974584674, 4764.040983110514, 4450.076774505747, 4283.631147098956, 3706.6347081551276, 3611.6583571643414, 4435.309511916017, 4710.904417466767, 4418.882628551275, 4244.515201865802, 3671.697367660254, 3557.433348128483, 4422.916441742118, 4701.715989699771, 4413.917683555098, 4323.064641646561, 3667.940881724422, 3589.471088473003, 4421.11986709211, 4731.443196241419, 4413.250938012463, 4211.803659929345, 3667.4413611950104, 3546.765825028533, 4420.886675803611, 4722.6761924018065, 4413.166966051559, 4241.560705572744, 3667.378702987371, 3545.2881213530063, 4420.857719182749, 4716.796576713839, 4413.156672464222, 4245.373982995749, 3667.371035549953, 3546.9075523901583, 4420.854191467194, 4732.4162898690465, 4413.15542558647, 4247.6661247924485, 3667.370107509031, 4095.660632200383, 4567.673899527756, 4462.197975972875, 4347.312777320199, 3708.4300109810288, 3619.3050420945556, 4420.853714058454, 4678.126517991933, 4413.155257303621, 4083.441882864157, 3791.9201674508395, 4983.733876983094, 5459.167790684095, 5061.473049022012, 4837.556778592929, 4188.182562927788, 4057.0209453444672, 4669.482920272775, 4935.954409786898, 4549.093840402763, 4186.250996025403, 3877.6397079509816, 4496.372192314321, 5223.166270498895, 4771.251540567705, 4692.590378921244, 3917.9173858111344, 3783.1550081330734, 4546.426279024731, 4656.161707471988, 4463.943326865717, 3938.5882283438787, 3707.1719200250195, 4233.209940704999, 4585.070617707371, 4724.113027004197, 4535.989981347765, 3860.0287801243703]"
