,speed
762,3963.5817885371475
763,3963.5817885371475
764,3963.5817885371475
765,3961.7135131225295
766,4088.434262986575
767,4202.144942430911
768,4226.07815871588
769,4180.984633144672
770,4100.953895589983
771,4089.270396702584
772,4089.270396702584
773,4089.270396702584
774,4089.270396702584
775,4089.270396702584
776,4089.270396702584
777,4089.270396702584
778,4072.6840790360066
779,3999.1557224389144
780,3927.2043052649547
781,3928.536451324092
782,3967.6202551080655
783,4046.6483375322377
784,4067.0332255245244
785,4052.3072009763796
786,4043.296624414754
787,4043.296624414754
788,4043.296624414754
789,4043.296624414754
790,4043.296624414754
791,4043.296624414754
792,4043.296624414754
793,4042.6132317129473
794,4011.793755863269
795,3987.4264166000903
796,4067.1644448307147
797,4186.020230229703
798,4219.15384471875
799,4232.583889503435
800,4232.583889503435
801,4232.583889503435
802,4232.583889503435
803,4232.583889503435
804,4232.583889503435
805,4232.583889503435
806,4232.583889503435
807,4232.583889503435
808,4217.013093344453
809,4105.547855410028
810,4064.804916114639
811,4104.25839236976
812,4076.7880048677966
813,4053.252694402964
814,4053.252694402964
815,4053.252694402964
816,4053.252694402964
817,4053.252694402964
818,4053.252694402964
819,4053.252694402964
820,3960.785340752875
821,3939.600697207248
822,4133.400123036617
823,4208.159229280115
824,4290.963131040154
825,4290.963131040154
826,4290.963131040154
827,4290.963131040154
828,4290.963131040154
829,4290.963131040154
830,4290.963131040154
831,4290.963131040154
832,4291.884373910635
833,4297.734276434699
834,4260.331774516216
835,4202.979931455844
836,4164.111068037341
837,4072.6481362969866
838,3990.14073401805
839,3983.0010467974575
840,4002.497301020886
841,4002.497301020886
842,4002.497301020886
843,4002.497301020886
844,4002.497301020886
845,4002.497301020886
846,4002.497301020886
847,4002.497301020886
848,4030.1569980908153
849,3962.158139905023
850,3951.5215543478753
851,4053.6300295758765
852,4145.568932620598
853,4150.714769553115
854,4150.714769553115
855,4150.714769553115
856,4150.714769553115
857,4150.714769553115
858,4150.714769553115
859,4150.714769553115
860,4155.58430861414
861,4171.393885491844
862,4153.643651025902
863,4101.909614302708
864,4059.2995040872975
865,4063.9950279532763
866,4077.4858197082212
867,4071.904827655056
868,4033.3663386172116
869,4020.8535549498374
870,4020.8535549498374
871,4020.8535549498374
872,4020.8535549498374
873,4020.8535549498374
874,4020.8535549498374
875,4020.8535549498374
876,3835.8643051561135
877,3732.001476264098
878,3935.116387549233
879,3935.116387549233
880,3935.116387549233
881,3935.116387549233
882,3935.116387549233
883,3935.116387549233
884,3935.116387549233
885,3942.348282226172
886,4065.6229336153397
887,4250.023642101545
888,4370.4764418619525
889,4387.312689101382
890,4386.337411689171
891,4365.747263593941
892,4327.912801729099
893,4262.995835038109
894,4209.67008960214
895,4187.368244789205
896,4187.368244789205
897,4187.368244789205
898,4187.368244789205
899,4187.368244789205
900,4187.368244789205
901,4187.368244789205
902,4187.368244789205
903,4161.258017912364
904,3999.8477283915267
905,3850.699859787113
906,3869.751767779741
907,3976.2772428594403
908,3976.2772428594403
909,3976.2772428594403
910,3976.2772428594403
911,3976.2772428594403
912,3976.2772428594403
913,3976.2772428594403
914,3976.2772428594403
915,4000.8056028546143
916,4176.9475592299705
917,4159.237475673781
918,4123.921133909771
919,4093.5174324316
920,4121.066787358394
921,4177.31477014406
922,4177.31477014406
923,4177.31477014406
924,4177.31477014406
925,4177.31477014406
926,4177.31477014406
927,4177.31477014406
928,4177.31477014406
929,4179.826969561478
930,4179.278299606358
931,4121.105818067119
932,4083.5953395263327
933,4026.4018993412446
934,3970.1418114997778
935,3968.0287540263357
936,4006.369666577127
937,4080.053345353212
938,4080.053345353212
939,4080.053345353212
940,4080.053345353212
941,4080.053345353212
942,4080.053345353212
943,4080.053345353212
944,4080.053345353212
945,4080.053345353212
946,4099.907681789864
947,4086.6809246190496
948,4056.030892984912
949,4109.246544903066
950,4395.038124081188
951,4395.038124081188
952,4395.038124081188
953,4395.038124081188
954,4395.038124081188
955,4395.038124081188
956,4395.038124081188
957,4395.038124081188
958,4395.038124081188
959,4398.652381594895
960,4068.6084424370033
961,3986.972947426845
962,3986.972947426845
963,3986.972947426845
964,3986.972947426845
965,3986.972947426845
966,3986.972947426845
967,3986.972947426845
968,3986.972947426845
969,4233.105111499985
970,4403.281980269937
971,4398.416643536217
972,4398.416643536217
973,4398.416643536217
974,4398.416643536217
975,4398.416643536217
976,4398.416643536217
977,4398.416643536217
978,4398.416643536217
979,4398.416643536217
980,4318.553561327202
981,4186.86641504786
982,4141.883806027561
983,4109.566412132786
984,4109.392609848947
985,4184.73454998015
986,4183.814650395514
987,4183.814650395514
988,4183.814650395514
989,4183.814650395514
990,4183.814650395514
991,4183.814650395514
992,4183.814650395514
993,4183.814650395514
994,3914.232076080197
995,3842.3235720982825
996,3845.9484454304193
997,3884.464734135656
998,3884.464734135656
999,3884.464734135656
1000,3884.464734135656
1001,3884.464734135656
1002,3884.464734135656
1003,3884.464734135656
1004,3892.7422682838605
1005,4291.139130959955
1006,4788.473911273627
1007,4800.656974989274
1008,4760.01955668671
1009,4760.01955668671
1010,4760.01955668671
1011,4760.01955668671
1012,4760.01955668671
1013,4760.01955668671
1014,4760.01955668671
1015,4760.01955668671
1016,4753.0656614065365
1017,4667.013597389999
1018,4480.994847840661
1019,4390.48476556695
1020,4219.238908704745
1021,4093.058327511289
1022,4093.058327511289
1023,4093.058327511289
1024,4093.058327511289
1025,4093.058327511289
1026,4093.058327511289
1027,4093.058327511289
1028,4093.058327511289
1029,4087.204306620826
1030,4049.1763146268613
1031,4021.237727228668
1032,4108.143356315911
1033,4296.696018799377
1034,4272.3085062391865
1035,4272.3085062391865
1036,4272.3085062391865
1037,4272.3085062391865
1038,4272.3085062391865
1039,4272.3085062391865
1040,4272.3085062391865
1041,4272.3085062391865
1042,4272.3085062391865
1043,4177.807094089581
1044,4142.386120151421
1045,4137.539207101131
1046,4104.4534018475315
1047,4065.6383179917525
1048,4065.6383179917525
1049,4065.6383179917525
1050,4065.6383179917525
1051,4065.6383179917525
1052,4065.6383179917525
1053,4065.6383179917525
1054,4044.490263996047
1055,3985.8221112403803
1056,4242.8571655942915
1057,4653.510388764975
1058,4653.510388764975
1059,4653.510388764975
1060,4653.510388764975
1061,4653.510388764975
1062,4653.510388764975
1063,4653.510388764975
1064,4653.510388764975
1065,4653.510388764975
1066,4653.510388764975
1067,4496.888086780453
1068,4336.4603985650965
1069,4264.732785999105
1070,4199.970253573602
1071,4180.248307936305
1072,4180.248307936305
1073,4180.248307936305
1074,4180.248307936305
1075,4180.248307936305
1076,4180.248307936305
1077,4180.248307936305
1078,4180.248307936305
1079,4092.849262217362
1080,4172.91501665089
1081,4301.287674968532
1082,4307.147632734006
1083,4307.147632734006
1084,4307.147632734006
1085,4307.147632734006
1086,4307.147632734006
1087,4307.147632734006
1088,4307.147632734006
1089,4307.147632734006
1090,4307.147632734006
1091,4283.619216686661
1092,4195.832070942124
1093,4119.08824525024
1094,4013.541323809025
1095,4039.1886432283136
1096,4116.087552007036
1097,4116.087552007036
1098,4116.087552007036
1099,4116.087552007036
1100,4116.087552007036
1101,4116.087552007036
1102,4116.087552007036
1103,4120.790219197267
1104,4046.8026990428402
1105,3895.2136224032565
1106,3918.233322938955
1107,3979.1798271449534
1108,3979.1798271449534
1109,3979.1798271449534
1110,3979.1798271449534
1111,3979.1798271449534
1112,3979.1798271449534
1113,3979.1798271449534
1114,3979.1798271449534
1115,3979.1798271449534
1116,4091.242838267758
1117,4167.710140735496
1118,4237.447030652229
1119,4117.499078732418
1120,4003.248646463783
1121,4003.248646463783
1122,4003.248646463783
1123,4003.248646463783
1124,4003.248646463783
1125,4003.248646463783
1126,4003.248646463783
1127,4003.248646463783
1128,4003.248646463783
1129,3856.0871146639656
1130,3681.2777366693635
1131,3829.46311851204
1132,3879.41403696258
1133,3879.41403696258
1134,3879.41403696258
1135,3879.41403696258
1136,3879.41403696258
1137,3879.41403696258
1138,3879.41403696258
1139,3900.4001496856577
1140,4118.194400646042
1141,4322.59806381449
1142,4399.740962640413
1143,4430.763782232087
1144,4423.240065733947
1145,4355.794614584327
1146,4283.878049516752
1147,4262.058579784886
1148,4262.058579784886
1149,4262.058579784886
1150,4262.058579784886
1151,4262.058579784886
1152,4262.058579784886
1153,4262.058579784886
1154,4262.058579784886
1155,4239.567132195795
1156,4169.614076585704
1157,4094.3761755966834
1158,4081.2990961328574
1159,4095.0977468299798
1160,4121.223323865961
1161,4095.925265285628
1162,4028.962570532655
1163,4028.962570532655
1164,4028.962570532655
1165,4028.962570532655
1166,4028.962570532655
1167,4028.962570532655
1168,4028.962570532655
1169,4028.962570532655
1170,4028.962570532655
1171,4028.962570532655
1172,3814.931623098026
1173,3673.009668735685
1174,3730.853520349381
1175,3849.3763780423133
1176,3849.3763780423133
1177,3849.3763780423133
1178,3849.3763780423133
1179,3849.3763780423133
1180,3849.3763780423133
1181,3849.3763780423133
1182,3882.335295167358
1183,4140.895018391489
1184,4286.6445126362705
1185,4357.531599494008
1186,4412.023836624035
1187,4424.33935629536
1188,4414.64309242318
1189,4366.784117093733
1190,4274.0080091273585
1191,4265.086607701718
1192,4265.086607701718
1193,4265.086607701718
1194,4265.086607701718
1195,4265.086607701718
1196,4265.086607701718
1197,4265.086607701718
1198,4219.323650428599
1199,4160.588571483993
1200,4101.605071587271
1201,4058.8055022946946
1202,4069.937104005936
1203,4141.232636692969
1204,4144.253949117885
1205,4122.971667558162
1206,4092.803700154092
1207,4092.803700154092
1208,4092.803700154092
1209,4092.803700154092
1210,4092.803700154092
1211,4092.803700154092
1212,4092.803700154092
1213,4092.803700154092
1214,4048.375031509227
1215,4005.077285042688
1216,4034.253184619824
1217,4067.4277735947244
