,time,speed,i
0,0.005,0.015402440267675104,4.436700817466306
1,0.038,3.6930362377362114,28.656346568665025
2,0.067,24.82047529798599,55.58396103986264
3,0.098,83.37615416914893,83.09580877578081
4,0.12,144.25551805618167,99.38020482015457
5,0.14,196.94881930297908,109.86495061902293
6,0.164,303.80382573411794,125.99240882522062
7,0.191,489.5403712573207,145.59648223526355
8,0.219,736.0493368796718,163.20608538851118
9,0.275,1411.7494695699875,187.9955258101278
10,0.32,2042.0063040302073,193.1900266914746
11,0.354,2462.606295215857,189.35434223133237
12,0.384,2786.0742424614023,182.53400091586687
13,0.417,3062.3953073273437,166.7901503172013
14,0.471,3259.9554445850963,114.73284465697907
15,0.507,3257.093230431551,84.76390791355081
16,0.543,3185.9454834445237,62.98519731291182
17,0.579,3079.901955123899,46.992532844257234
18,0.605,2999.4575927598908,47.540390610983415
19,0.623,2948.334346765112,59.131192912881424
20,0.657,2888.644955728424,75.40558176544901
21,0.68,2865.9956717984987,84.70991413975567
22,0.708,2857.2041787018597,93.79269095129376
23,0.721,2859.380498215154,97.9578568397517
24,0.737,2866.7173324591836,102.08942699340933
25,0.752,2878.7977039830575,105.77833348040551
26,0.765,2893.86704785221,108.83326199122978
27,0.791,2927.728476659699,113.35039734016303
28,0.822,2984.8506683437977,117.94339589114212
29,0.859,3061.703273092581,111.43792674855845
30,0.896,3061.214366162057,83.32359103631744
31,0.937,2980.311003272825,59.47555133045793
32,0.982,2850.251654611219,48.54124804725167
33,1.027,2756.16687428059,75.42917063077596
34,1.049,2737.01420546617,85.75190008313345
35,1.094,2743.728251965191,100.97659930745422
36,1.156,2815.4007679942097,114.23592836126771
37,1.233,2994.429607104406,124.23892421326117
38,1.277,3120.297573288182,120.48740863847053
39,1.322,3136.212722784428,85.6242210590416
40,1.374,3044.2809185921005,58.58813887377223
41,1.397,2979.9489490883525,56.3155053827326
42,1.414,2939.4676085948695,66.09807606465435
43,1.43,2909.823516470712,74.4938583132445
44,1.448,2888.665611096299,82.26432197944045
45,1.465,2877.209795769905,88.97655361152405
46,1.486,2874.801869401108,96.34091899823277
47,1.507,2883.4380193899233,102.17767912360594
48,1.571,2953.8672621754376,114.2985637644048
49,1.599,3003.0509332186107,109.58923466651348
50,1.627,3011.189616059835,89.44227906156482
51,1.644,2995.6618894211088,78.84924538019285
52,1.66,2972.3273888377903,77.9554438660464
53,1.676,2955.8295467420617,84.0504469778222
54,1.726,2943.5897723556927,98.69779005605938
55,1.748,2953.2874011888657,103.7021331230475
56,1.777,2981.5087410867636,109.81407855209677
57,1.814,3032.7663883230384,107.26642359255837
58,1.871,2999.659012085741,71.44202460520088
59,1.899,2948.8006909314868,68.71969673383241
60,1.931,2905.814549646614,82.71658532062771
61,1.958,2892.0262077250104,92.25695965924646
62,1.984,2895.9491866163476,100.09154308641693
63,2.012,2916.9549242728094,106.95080899773207
64,2.036,2948.58234330848,111.94397112834191
65,2.07,2994.0406623144686,102.68241147016681
66,2.096,2989.008919245969,84.7588306995564
67,2.133,2937.1440128241493,74.0504094845823
68,2.167,2903.6845414750023,87.41683739628003
69,2.256,2925.6848372137797,107.45943987888496
70,2.277,2948.1348267469634,111.0892896000414
71,2.292,2969.166870771232,112.91743878064453
72,2.359,3017.4116037160893,88.28977789152503
73,2.399,2964.7871537708415,66.50059602451006
74,2.456,2850.4444565885433,66.90106355729749
75,2.491,2807.6102486407185,82.29012654598542
76,2.547,2800.295559589449,98.20458103809743
77,2.571,2814.8254615481164,104.28911362472982
78,2.602,2850.7528511222254,111.13707165437377
79,2.635,2910.3222725914434,117.07862549072306
80,2.683,3015.0473247267396,121.49435489996593
81,2.838,3180.486380864285,78.6623037328807
82,2.899,3067.3105645293235,53.32491836673229
83,2.946,2951.1847468408814,56.71505893475734
84,3.011,2857.4611476435366,85.82476027003052
85,3.098,2882.1912550969687,107.83708344347919
86,3.147,2938.301121762579,114.98391957946205
87,3.176,2987.974447197702,118.52644784997862
88,3.208,3032.6860505145614,107.98909657868266
89,3.235,3034.0588328597914,86.95667949183554
90,3.27,2983.1515252646627,66.72092557658482
91,3.298,2918.084213231363,60.79034547546864
92,3.349,2848.8133473896287,82.49305273554536
93,3.402,2839.520211753892,98.26962136957562
94,3.421,2845.4967154701176,101.58613480960058
95,3.624,3097.0683951945307,123.19625528267987
96,3.654,3162.088921533702,115.46142152532093
97,3.702,3160.2571348152287,82.08291567860093
98,3.739,3092.649741092784,62.18767080549027
99,3.827,2876.3681918640323,35.74579089154122
100,3.863,2766.849401240582,35.86300956084933
101,3.886,2707.4216434536884,50.956355107337004
102,3.903,2671.55133418907,61.197225838278754
103,3.929,2635.8959893687397,74.09224102825515
104,3.961,2617.954724640459,86.2204496370978
105,4.001,2626.2049230132225,99.20196757132175
106,4.039,2669.9999351601523,110.05302635208899
107,4.107,2805.2530936243616,122.14295339098375
108,4.144,2896.2289788669077,125.83028588098567
109,4.172,2962.4343684832725,121.01169737538916
110,4.19,2990.371342547246,105.96693385519667
111,4.212,2994.246842009765,90.81136263302757
112,4.251,2941.6755361877367,71.80310216760533
113,4.29,2882.613817853793,79.01913473835702
114,4.344,2862.891273991708,97.7151518402395
115,4.373,2873.0592268013443,103.0662236355932
116,4.405,2900.4130845267455,109.31208016825519
117,4.436,2943.6666829340534,114.55447555907558
118,4.46,2984.3594334776185,109.97660948763229
119,4.485,2993.4389180041653,90.79113351237446
120,4.519,2956.18834220349,71.0079317032915
121,4.545,2905.0440161444308,66.65038219339895
122,4.57,2865.500344049442,79.14744230632525
123,4.591,2849.2306645702274,87.59361913658317
124,4.611,2845.4150529728295,94.90128932656305
125,4.631,2852.850811832434,101.14348446595092
126,4.653,2871.9477828615736,106.8458137901238
127,4.676,2901.5438374348923,111.6621945927476
128,4.699,2943.026097863398,115.85104463898708
129,4.723,2989.744989542287,111.50544295874388
130,4.747,3002.238348338136,93.65820066825574
131,4.773,2980.3959597579183,76.972415500229
132,4.805,2926.4093220623827,74.10562158819619
133,4.829,2900.1140754359035,83.81920713419761
134,4.85,2890.420918931902,90.1015773003641
135,4.872,2889.2425101272343,97.0646489519886
136,4.888,2895.9460172813565,101.66647335102529
137,4.906,2911.226697324584,106.3600950754375
138,4.92,2926.526254381728,109.28947668493106
139,4.934,2945.4565877173336,111.93731509001265
140,4.952,2964.572608138933,104.12385866288145
141,4.979,2965.41225680946,88.17838054231272
142,5.028,2927.860613997669,88.2118724741146
143,5.066,2926.787435105236,100.31156758067876
144,5.138,2991.0619713264305,113.29407708551008
145,5.185,3049.6581390202464,101.80155944466648
146,5.241,3008.158595171188,70.50056461758967
147,5.271,2951.1761473498354,73.09702648329856
148,5.389,2919.4560600804953,103.41467317254677
149,5.435,2965.297592481916,112.0415155603526
150,5.475,3031.566107144404,109.22515761107532
151,5.533,3004.629859508354,72.64448070672537
152,5.551,2969.5798232813104,70.21871535589851
153,5.574,2937.130365398533,80.20621610728503
154,5.593,2921.4690557274066,87.3956952293494
155,5.611,2915.349652172193,93.6137256168177
156,5.633,2919.0086537937104,99.99156149774066
157,5.649,2929.0490459497655,104.22584129008573
158,5.677,2953.122857976734,109.40300792077952
159,5.697,2979.433234876953,112.83506525923629
160,5.715,3005.126887012715,107.46019527872163
161,5.735,3011.5690168079814,93.67007897895985
162,5.756,2995.9093601106947,79.87811198668106
163,5.779,2963.5962340212795,76.67954091026728
164,5.799,2941.7195486751,84.85869743565486
165,5.825,2930.4948138323343,93.3411599446941
166,5.858,2937.027882019105,101.81789846408864
167,5.894,2961.809523873956,108.43826687892334
168,5.955,3047.085082110267,117.11975426710819
169,6.061,3171.918707972753,90.54971372215653
170,6.147,3037.618209748597,52.9836927576485
171,6.182,2938.618137127451,47.430212927443854
172,6.194,2904.1229785031524,55.45015833382636
173,6.215,2861.9261736374297,66.28879307410618
174,6.234,2833.1282170221134,75.27094858690457
175,6.249,2821.220977130338,79.98357795116772
176,6.264,2813.889894156692,83.65631164662187
177,6.283,2806.6097672167066,89.40792418734706
178,6.305,2806.2552709267356,95.96229477244528
179,6.33,2816.4599541731295,102.17793271470009
