,time,speed
0,0.015,0.0
1,0.054,2.173716493322375
2,0.103,332.0234048388796
3,0.135,1132.4486161638365
4,0.146,1586.9176470852713
5,0.156,2025.0265690873096
6,0.184,3382.07957002936
7,0.238,4735.980006640753
8,0.277,4812.321532394974
9,0.326,4602.4929633900565
10,0.342,4501.23627055652
11,0.374,4304.3683260926855
12,0.397,4162.542217344629
13,0.42,4015.725588367248
14,0.451,3873.812553305505
15,0.504,4076.211588648152
16,0.538,4236.3432970031445
17,0.573,4181.7871626968
18,0.599,4078.11061215945
19,0.619,4016.3472074653987
20,0.635,4031.184798559177
21,0.655,4051.535310399842
22,0.667,4032.2207044331194
23,0.698,4071.5949174396815
24,0.71,4116.048676931349
25,0.724,4123.6164518707965
26,0.733,4108.872914504368
27,0.742,4085.089850842199
28,0.758,4024.9336342880297
29,0.785,3988.22159223767
30,0.806,4084.7627677977816
31,0.833,4237.252004326276
32,0.846,4244.336175852782
33,0.858,4226.162789904719
34,0.867,4198.625954387749
35,0.901,4051.380700384453
36,0.914,3994.6260751486698
37,0.937,3997.634776122305
38,0.95,4050.4124763007285
39,0.959,4068.770335100641
40,0.967,4070.376588602615
41,0.979,4052.4457873029673
42,0.988,4025.3133703401963
43,1.002,3974.066900108248
44,1.034,3942.78783440804
45,1.053,4050.4667082169562
46,1.065,4134.6249725648695
47,1.077,4171.6996577977225
48,1.088,4177.2329739415
49,1.097,4164.359226048284
50,1.111,4126.157894467289
51,1.121,4084.564902546649
52,1.147,4027.0123128247837
53,1.17,4111.979442198241
54,1.184,4206.204965302599
55,1.204,4253.698892679009
56,1.223,4226.292108105974
57,1.235,4186.715997774183
58,1.242,4153.054199597142
59,1.255,4093.3281518460494
60,1.27,4037.8473190842874
61,1.285,4041.8461072180844
62,1.303,4060.982593246213
63,1.313,4046.823716225492
64,1.331,3997.1836113621707
65,1.341,3967.842224527571
66,1.351,3966.658997817678
67,1.368,4027.637935313361
68,1.378,4084.461628767914
69,1.396,4115.879478225075
70,1.41,4099.99142627213
71,1.441,3996.739844744982
72,1.477,3880.7644547376835
73,1.499,3949.824906358231
74,1.52,4044.4863800663547
75,1.538,4049.5620002286596
76,1.554,4014.292686524109
77,1.588,3952.615446469109
78,1.609,4046.90631296093
79,1.628,4139.822768121759
80,1.64,4153.736452881137
81,1.649,4144.679262944249
82,1.659,4121.0690912247355
83,1.669,4087.1133860584882
84,1.678,4048.389935154207
85,1.693,3993.341308495898
86,1.705,3988.385337073993
87,1.718,4025.4653109416054
88,1.73,4074.392870195375
89,1.742,4085.630775641524
90,1.754,4071.141054253514
91,1.768,4031.9056230160195
92,1.781,3997.619687929664
93,1.794,4003.6025305745025
94,1.805,4016.822945060227
95,1.813,4011.153760355686
96,1.824,3988.036348887957
97,1.832,3974.2008764783614
98,1.863,4073.629142661945
99,1.878,4147.7040311805185
100,1.934,4055.11316807328
101,1.942,4015.326124226416
102,1.952,3967.171580260277
103,1.961,3925.13175663245
104,2.012,4073.3339786469737
105,2.03,4196.132625105919
106,2.049,4221.720745828969
107,2.071,4176.257709813109
108,2.096,4074.5517082109845
109,2.121,3987.3581340081214
110,2.147,4050.4992775440014
111,2.17,4156.947598576452
112,2.188,4158.018639584562
113,2.207,4109.902489042638
114,2.227,4030.0445952995233
115,2.255,3930.3450422886044
116,2.281,3997.2251162945713
117,2.292,4051.5090052526302
118,2.3,4075.722958581563
119,2.321,4070.327654820331
120,2.339,4021.366617436418
121,2.35,3981.374851126313
122,2.367,3977.853737183434
123,2.379,4021.404868326295
124,2.39,4074.1093386274397
125,2.4,4092.1935093528127
126,2.411,4088.270060572152
127,2.418,4073.939283331102
128,2.428,4045.3463477572777
129,2.441,4013.903028526066
130,2.453,4023.179830712122
131,2.464,4040.3123736045945
132,2.483,4019.358833069222
133,2.515,4033.9841819745034
134,2.53,4083.8371879727274
135,2.543,4088.612656667245
136,2.555,4069.0279281097796
137,2.576,3999.6767983304167
138,2.594,3957.8398490897266
139,2.61,3989.9896992369368
140,2.628,4051.206930377198
141,2.637,4055.5424322014155
142,2.647,4044.2456347835546
143,2.658,4016.0280123100715
144,2.664,3999.4175390380533
145,2.672,3996.2786973414227
146,2.683,4022.5659751002295
147,2.696,4057.7204930793414
148,2.707,4057.6702755872802
149,2.721,4032.8406779345046
150,2.731,4016.7970689757863
151,2.743,4034.1314927134836
152,2.752,4058.2849998720944
153,2.762,4062.505741595506
154,2.773,4046.648540774567
155,2.784,4018.5511705793856
156,2.816,3939.4817666563094
157,2.856,4159.815488009244
158,2.876,4342.36860667333
159,2.888,4393.003899188277
160,2.895,4401.210398132966
161,2.909,4385.7070598165665
162,2.92,4353.380991775863
163,2.936,4286.752167502882
164,2.946,4232.633920264185
165,2.954,4184.677501753077
166,2.969,4098.143289034134
167,3.002,4012.548405380643
168,3.014,4047.243831852283
169,3.041,4225.025933507749
170,3.05,4259.7029712457625
171,3.059,4271.618616437335
172,3.074,4253.821847362685
173,3.097,4178.7455533768
174,3.106,4134.533987543476
175,3.125,4033.52410413574
176,3.151,3955.2319213585333
177,3.161,3968.9834048505168
178,3.171,3990.295658175972
179,3.187,3982.1483087222605
180,3.196,3975.787439954532
181,3.217,4044.6184680508018
182,3.228,4110.305205461232
183,3.237,4137.1461597505195
184,3.248,4142.1090240780795
185,3.26,4124.078006824264
186,3.272,4088.561088493088
187,3.293,4000.2802522168377
188,3.304,3957.4548720649195
189,3.325,3956.982274966481
190,3.335,4002.2507973140437
191,3.349,4059.534617833994
192,3.358,4070.9225969074896
193,3.37,4060.712527305433
194,3.38,4036.8280536761868
195,3.39,4003.597280730367
196,3.41,3969.914173339016
197,3.421,3998.0635877490436
198,3.466,4203.968697597119
199,3.477,4198.401555604004
200,3.489,4172.707755943335
201,3.521,4041.311508165975
202,3.528,4008.9468332394504
203,3.537,3981.610812042164
204,3.56,4015.680544991246
205,3.575,4073.2919338821953
206,3.593,4080.513021980569
207,3.61,4044.451499559488
208,3.618,4021.4612014513646
209,3.643,4066.40802941877
210,3.667,4200.481374110526
211,3.681,4221.524716814444
212,3.691,4212.125126851292
213,3.702,4182.9774106562745
214,3.719,4118.334367773452
215,3.731,4062.177053499024
216,3.763,3991.7939076890316
217,3.782,4069.6952582132876
218,3.792,4130.324269624376
219,3.801,4160.352435277236
220,3.808,4168.6031024439835
221,3.819,4161.883841621871
222,3.828,4141.02274831231
223,3.844,4087.3820160953405
224,3.857,4030.2527652119097
225,3.866,3989.525942275578
226,3.873,3974.5399757690393
227,3.882,3976.4164157761156
228,3.89,3997.974695452306
229,3.899,4026.5568651361623
230,3.908,4032.616397519876
231,3.918,4022.950433635503
232,3.929,3995.71415443704
233,3.948,3974.8384185697046
234,3.958,4006.5110400916624
235,3.975,4058.1395828567333
236,3.993,4051.029279731932
237,4.006,4017.6984058608905
238,4.03,3994.25360393218
239,4.05,4086.1372152484205
240,4.065,4165.152318229497
241,4.079,4182.852501600544
242,4.09,4170.988320380714
243,4.099,4145.175190673505
244,4.114,4091.2790554305607
245,4.131,4010.6830914066472
246,4.167,3971.4425896032653
247,4.199,4203.572071875385
248,4.221,4406.502282802162
249,4.238,4458.3907681751325
250,4.258,4436.5999438018225
251,4.265,4412.272393665984
252,4.272,4380.323105704842
253,4.291,4289.329038488615
254,4.302,4225.561486959801
255,4.326,4087.190673490908
256,4.336,4031.1857481398015
257,4.343,4001.795105417372
258,4.361,3989.7684039617297
259,4.387,4124.1721941475935
260,4.397,4194.837739472863
261,4.403,4225.835758945293
262,4.411,4246.573954554478
263,4.425,4243.888169698096
264,4.439,4210.598198559499
265,4.459,4131.700241349083
266,4.478,4038.4202975172507
267,4.485,4001.9064496841734
268,4.497,3966.6636116091076
269,4.525,4035.059973336814
270,4.539,4101.884654296994
271,4.55,4119.097285229846
272,4.559,4114.198177486811
273,4.569,4093.9339247599046
274,4.591,4019.3818551672643
